prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age
48173,0.89,3932,4,GAINESVILLE,224900,636100,32460,1998,100,5384,2480,272,1586,27
48178,0.67,3165,4,GAINESVILLE,224900,501500,9111,1998,100,1577,1192,495,484,27
48182,0.76,2728,3,GAINESVILLE,224900,477000,39364,2007,100,2392,0,579,437,18
48185,0.64,2894,3,GAINESVILLE,224900,524400,11014,2000,100,2894,0,0,547,25
48189,0.72,2779,3,GAINESVILLE,224900,482000,12107,1996,100,2779,0,176,528,29
48201,0.97,2627,4,GAINESVILLE,0,611900,19511,2014,100,2627,0,63,550,11
48208,0.87,2578,4,GAINESVILLE,0,697600,4728,2015,100,2578,0,260,0,10
48210,1.01,3481,4,GAINESVILLE,0,528800,18524,1994,100,1485,1996,877,0,31
48220,1.01,2216,4,GAINESVILLE,0,425400,3589,1995,100,2216,0,8,0,30
48226,0.98,3149,4,GAINESVILLE,0,924000,33686,2015,100,2109,1040,489,0,10
48263,0.36,2611,3,GAINESVILLE,166800,725300,26868,2018,100,2611,0,280,441,7
48323,0.53,2172,3,GAINESVILLE,166950,377600,3764,2003,100,2172,0,64,0,22
48333,0.42,2704,3,GAINESVILLE,166950,395900,8863,1994,100,2808,2600,524,1248,31
48343,0.33,3403,3,GAINESVILLE,166950,650100,33785,1995,100,3403,0,0,0,30
48350,0.34,2190,3,GAINESVILLE,0,265000,3240,1999,100,5598,0,1227,0,26
48351,0.34,1512,3,GAINESVILLE,0,296200,11516,1994,100,1512,0,343,700,31
48352,0.34,1924,3,GAINESVILLE,0,278000,766,1994,100,1264,660,25,0,31
48368,0.28,1925,4,GAINESVILLE,166600,310800,12292,1994,100,1925,0,10,336,31
48372,0.35,2294,4,GAINESVILLE,166600,452100,3864,1995,100,6882,0,42,0,30
48388,0.35,1713,4,GAINESVILLE,166600,370900,12507,1994,100,3426,0,90,1144,31
48393,0.26,1728,4,GAINESVILLE,166600,359600,1803,1994,100,1728,0,0,480,31
48411,0.34,1862,3,GAINESVILLE,121800,435600,1420,1998,100,1682,0,305,228,27
48413,0.34,2165,3,GAINESVILLE,121800,345500,14699,1994,100,2165,0,63,0,31
48417,0.34,2551,3,GAINESVILLE,121800,384100,13232,1994,100,1819,0,848,0,31
48418,0.34,1824,3,GAINESVILLE,121800,281800,4564,1994,100,1824,0,160,0,31
48420,0.34,1422,3,GAINESVILLE,121800,302600,3636,1994,100,1422,0,24,462,31
48423,0.34,1494,3,GAINESVILLE,121800,290100,2869,1994,100,1494,0,0,0,31
48427,0.39,1750,3,GAINESVILLE,121800,303800,771,1994,100,2576,0,924,0,31
48443,0.29,1423,3,GAINESVILLE,121800,386000,848,2005,100,2846,0,120,0,20
48444,0.29,1300,3,GAINESVILLE,121800,355400,3098,2005,100,1300,0,92,0,20
48447,0.28,1564,3,GAINESVILLE,121800,282200,3276,1994,100,1564,0,96,0,31
48451,0.29,1606,3,GAINESVILLE,121800,293000,2450,1994,100,1606,0,64,0,31
48465,0.29,1450,3,GAINESVILLE,121800,314600,2868,1995,100,1450,0,36,406,30
48495,0.43,2315,3,GAINESVILLE,163800,500600,4147,1994,100,2315,0,416,561,31
48512,0.46,3632,3,GAINESVILLE,163800,618800,14231,2009,100,2043,1589,351,754,16
48519,0.46,3249,3,GAINESVILLE,163800,587700,5699,1995,100,1667,1582,491,608,30
48531,0.42,2485,3,GAINESVILLE,163800,494600,26852,1994,100,2485,0,328,534,31
48534,0.44,3379,3,GAINESVILLE,163800,525800,4963,1994,100,3379,0,317,561,31
48537,0.71,2620,3,GAINESVILLE,163800,355400,15987,1994,100,2268,0,388,715,31
48538,0.34,2674,3,GAINESVILLE,163800,654600,22597,2005,100,2674,0,346,572,20
48541,0.43,2766,3,GAINESVILLE,163800,555800,33835,1998,100,2766,0,84,792,27
48543,0.43,2816,3,GAINESVILLE,163800,453400,6050,1994,100,2816,0,360,608,31
48544,0.52,2355,3,GAINESVILLE,163800,584300,25875,2011,100,2355,0,77,549,14
48551,1.04,2585,4,GAINESVILLE,53300,740800,62695,2010,100,2585,0,28,483,15
48561,1.24,4400,4,GAINESVILLE,53300,1208400,31914,2010,100,4400,0,0,0,15
48595,0.28,1980,3,GAINESVILLE,205000,474900,7062,2010,100,1960,0,132,0,15
48611,0.22,1425,3,GAINESVILLE,4300,301000,610,1995,100,1425,0,0,252,30
48658,0.22,2007,4,GAINESVILLE,149200,450000,7140,1996,100,1310,697,0,0,29
48665,0.2,1476,3,GAINESVILLE,149200,350000,2500,1994,100,4428,0,90,0,31
48666,0.22,510,2,GAINESVILLE,149200,216300,0,1994,100,510,0,0,0,31
48670,0.22,1898,3,GAINESVILLE,149200,472400,3126,2007,100,1656,0,397,0,18
48676,0.28,2633,3,GAINESVILLE,149200,486600,3629,2003,100,3538,2428,120,300,22
48681,0.22,1301,3,GAINESVILLE,149200,388100,1519,2000,100,1256,0,415,0,25
48708,0.26,1342,4,GAINESVILLE,90500,410400,2680,1995,100,1342,0,260,0,30
48721,0.28,1326,3,GAINESVILLE,91001,380000,2600,2003,100,1326,0,272,0,22
48739,0.11,2040,3,GAINESVILLE,91000,416300,680,2002,100,1050,990,60,552,23
48742,0.11,2580,3,GAINESVILLE,91000,461600,3383,2006,100,3188,1972,348,0,19
48743,0.24,1250,3,GAINESVILLE,91000,286900,5700,2000,100,1250,0,100,0,25
48745,0.18,1340,3,GAINESVILLE,91000,296400,507,1999,100,1340,0,40,0,26
48746,0.11,1298,4,GAINESVILLE,91000,288400,5359,2005,100,685,613,0,0,20
48747,0.11,1491,3,GAINESVILLE,91000,283200,5987,1994,100,670,821,20,0,31
48750,0.1215,680,3,GAINESVILLE,91000,208900,6889,2010,100,680,0,0,0,15
48756,0.24,1645,3,GAINESVILLE,91100,350400,4800,2005,100,1105,540,15,0,20
48757,0.17,1460,3,GAINESVILLE,91201,396000,8351,2009,100,1460,0,12,0,16
48766,0.17,1538,3,GAINESVILLE,90600,303900,2392,2000,100,1538,0,0,0,25
48775,0.24,1530,3,GAINESVILLE,91300,390000,793,2005,100,1348,0,257,546,20
48784,0.18,2288,3,GAINESVILLE,91500,412300,7324,1995,100,1294,0,1090,0,30
48787,0.18,1334,3,GAINESVILLE,91500,358600,2885,2001,100,1094,0,240,0,24
48796,0.16,1178,3,GAINESVILLE,90700,279000,3262,2000,100,2356,0,0,0,25
48798,0.16,829,3,GAINESVILLE,90700,263900,5642,2000,100,829,0,24,0,25
48800,0.17,1102,3,GAINESVILLE,90700,351600,11465,2012,100,1102,0,50,0,13
48802,0.23,1022,3,GAINESVILLE,90800,174800,145,2002,100,2044,0,42,0,23
48817,0.41,1744,3,GAINESVILLE,72900,559400,16147,2012,100,1616,0,128,0,13
48821,0.26,2025,3,GAINESVILLE,72900,592300,12044,2005,100,2025,0,270,0,20
48822,0.23,1817,3,GAINESVILLE,72900,634900,2500,2005,100,1700,0,117,0,20
48836,0.21,1719,3,GAINESVILLE,72900,523100,336,2005,100,1425,0,429,0,20
48838,0.21,1515,3,GAINESVILLE,72900,370500,1953,1994,100,1515,0,25,0,31
48839,0.49,2833,3,GAINESVILLE,72900,727900,9434,1995,100,1828,840,270,0,30
48841,0.31,2279,3,GAINESVILLE,72900,588500,1223,2013,100,2279,0,422,667,12
48849,0.34,1926,3,GAINESVILLE,72900,634900,5273,2010,100,1926,0,24,0,15
48867,0.41,1731,3,GAINESVILLE,72900,562900,2500,1994,100,895,418,248,0,31
48868,0.23,1310,3,GAINESVILLE,72900,391600,1203,1994,100,1134,0,231,0,31
48874,0.21,1615,3,GAINESVILLE,72900,455200,4185,2005,100,1303,0,379,0,20
48887,0.4,2655,3,GAINESVILLE,72900,655400,12273,1994,100,2655,0,314,0,31
48889,0.39,4187,4,GAINESVILLE,72900,906300,8974,2000,100,3153,578,471,414,25
48892,0.2,1868,3,GAINESVILLE,72900,359100,3464,1994,100,824,2912,224,0,31
48895,0.21,1913,3,GAINESVILLE,72900,506400,872,2005,100,3825,0,719,840,20
48934,0.31,1991,4,GAINESVILLE,0,670000,21501,2017,100,1991,0,455,522,8
48938,0.49,2508,4,GAINESVILLE,0,588000,1755,1996,100,1788,720,1440,756,29
48951,0.33,1854,3,GAINESVILLE,16101,385100,28088,1994,100,1398,0,584,0,31
48953,0.37,2743,3,GAINESVILLE,16101,635500,23298,2015,100,2743,0,18,0,10
48957,0.31,1686,3,GAINESVILLE,16101,350500,8336,1995,100,1686,0,48,0,30
48958,0.31,1495,3,GAINESVILLE,16101,267100,145,1994,100,1495,0,141,0,31
48962,0.33,1744,3,GAINESVILLE,16101,386300,1835,2000,100,1744,0,168,0,25
48970,0.51,1464,3,GAINESVILLE,16102,326200,2743,1999,100,4392,0,378,0,26
48976,0.28,1685,3,GAINESVILLE,16102,384000,1098,2005,100,1685,0,15,523,20
48985,0.3,2392,3,GAINESVILLE,16102,408800,5846,1994,100,2392,0,0,0,31
48998,0.39,1692,3,GAINESVILLE,16102,438800,6345,2012,100,3384,0,376,1050,13
49002,0.29,1723,3,GAINESVILLE,16102,360400,1298,1995,100,1723,0,32,525,30
49009,0.28,2145,3,GAINESVILLE,16102,538700,11370,2010,100,1885,260,256,440,15
49014,0.28,1927,3,GAINESVILLE,16102,389900,8013,1994,100,1927,0,24,323,31
49021,0.29,1650,3,GAINESVILLE,16102,383500,3658,2014,100,1410,0,240,0,11
49024,0.29,1676,3,GAINESVILLE,NULL,300000,10900,1995,100,760,360,556,0,30
49028,0.27,1566,3,GAINESVILLE,16102,303900,0,1994,100,1566,0,32,0,31
49029,0.27,1976,3,GAINESVILLE,16102,303900,80,1994,100,1976,0,40,0,31
49049,0.33,1544,3,GAINESVILLE,16103,338100,400,2000,100,1544,0,316,0,25
49056,0.28,1953,3,GAINESVILLE,16103,414200,6424,2005,100,1393,560,452,343,20
49057,0.28,1726,3,GAINESVILLE,16103,283600,605,1994,100,1726,0,347,483,31
49074,0.33,1934,3,GAINESVILLE,16400,355500,3141,1994,100,1934,0,50,462,31
49078,0.33,1439,3,GAINESVILLE,16400,336600,3646,1994,100,1439,0,439,438,31
49088,0.29,1774,3,GAINESVILLE,16400,347500,11585,1995,100,1774,0,20,630,30
49097,0.54,3483,3,GAINESVILLE,16400,683800,9097,2008,100,3483,0,309,624,17
49100,0.39,1736,3,GAINESVILLE,16400,355500,5550,2006,100,1736,0,36,552,19
49103,0.32,1595,3,GAINESVILLE,16400,354600,3524,1994,100,1595,0,12,437,31
49104,0.36,2108,4,GAINESVILLE,16400,467800,4355,2008,100,2108,0,42,0,17
49105,0.36,2416,3,GAINESVILLE,16400,460200,4078,2000,100,1520,896,48,396,25
49106,0.32,1260,3,GAINESVILLE,16400,343200,6727,2009,100,1260,0,0,474,16
49109,0.36,2293,3,GAINESVILLE,16400,520400,4472,2007,100,2293,0,249,525,18
49110,0.31,1624,3,GAINESVILLE,16400,316900,5122,1994,100,1036,480,120,484,31
49111,0.3,1458,3,GAINESVILLE,16400,287900,4815,1994,100,1458,0,135,468,31
49115,0.26,1706,3,GAINESVILLE,16400,373700,3945,2002,100,1706,0,10,477,23
49121,1.32,3860,3,GAINESVILLE,16105,605000,15189,1994,100,2964,896,72,0,31
49137,0.28,2258,3,GAINESVILLE,16104,453400,1173,2000,100,2258,0,130,648,25
49140,0.35,1608,3,GAINESVILLE,16000,407700,2185,2007,100,1608,0,132,275,18
49143,0.29,1996,3,GAINESVILLE,16000,307300,6795,1994,100,1816,0,404,0,31
49146,0.29,1678,3,GAINESVILLE,16000,326300,4555,1994,100,1678,0,0,0,31
49190,0.28,1416,3,GAINESVILLE,221700,338300,2552,2010,100,1416,0,32,0,15
49193,0.27,950,3,GAINESVILLE,221700,244900,775,1994,100,950,0,44,0,31
49206,0.24,1432,3,GAINESVILLE,221700,303900,2945,2000,100,1432,0,60,0,25
49211,0.24,1043,3,GAINESVILLE,221700,262100,723,2018,100,1043,0,0,0,7
49215,0.23,1279,3,GAINESVILLE,221700,245800,860,1994,100,1279,0,0,0,31
49221,0.24,1951,3,GAINESVILLE,221700,356500,545,2000,100,1951,0,249,0,25
49230,0.34,2521,3,GAINESVILLE,221700,317100,1934,1994,100,1396,0,28,0,31
49233,0.24,1075,3,GAINESVILLE,221700,206100,280,1994,100,1075,0,0,0,31
49234,0.24,1145,3,GAINESVILLE,221700,263300,2380,2000,100,1145,0,44,0,25
49247,0.24,1165,3,GAINESVILLE,221700,122100,1883,1994,100,1165,0,44,0,31
49254,0.43,1349,3,GAINESVILLE,221700,257800,4391,1994,100,1309,0,40,0,31
49256,0.25,1531,3,GAINESVILLE,221700,287000,345,2003,100,1531,0,0,0,22
49258,0.24,1307,3,GAINESVILLE,221700,367200,2449,2021,100,1307,0,0,0,4
49260,0.31,1482,3,GAINESVILLE,221700,286000,2170,1995,100,1100,0,468,0,30
49268,0.26,1032,3,GAINESVILLE,221800,283500,1675,2010,100,1032,0,28,0,15
49269,0.26,1077,3,GAINESVILLE,221800,258100,3311,1994,100,1077,0,56,310,31
49280,0.24,1549,3,GAINESVILLE,221800,271700,336,1994,100,1289,0,336,0,31
49283,0.24,1056,3,GAINESVILLE,221800,203800,23342,1994,100,4224,0,144,0,31
49310,0.24,1660,3,GAINESVILLE,221800,293000,432,1994,100,3320,0,636,0,31
49311,0.24,1925,3,GAINESVILLE,221800,308100,3640,1994,100,1572,0,353,0,31
49319,0.24,3104,3,GAINESVILLE,221800,489000,26142,2001,100,2203,0,957,0,24
49325,0.24,1288,3,GAINESVILLE,221800,247000,6307,1994,100,1288,0,260,0,31
49326,0.24,1066,3,GAINESVILLE,221800,238600,638,1994,100,1066,0,48,0,31
49330,0.24,1580,3,GAINESVILLE,221800,262700,1219,1994,100,1580,0,0,0,31
49333,0.24,1600,3,GAINESVILLE,221800,246400,2789,1994,100,1300,0,36,0,31
49338,0.24,1675,3,GAINESVILLE,221800,163200,3329,1994,100,1675,0,0,0,31
49341,0.24,1056,3,GAINESVILLE,221800,195700,890,1990,100,1056,0,28,0,35
49347,0.24,1032,3,GAINESVILLE,221800,244500,540,1994,100,1032,0,72,0,31
49351,0.24,1450,3,GAINESVILLE,221800,321100,6293,2003,100,1230,0,220,0,22
49353,0.24,1356,3,GAINESVILLE,221800,306300,1334,1994,100,1356,0,30,0,31
49355,0.24,1032,3,GAINESVILLE,221800,223700,2620,1994,100,1032,0,30,0,31
49356,0.24,1200,3,GAINESVILLE,221800,293400,340,2009,100,1200,0,60,0,16
49363,0.22,1337,3,GAINESVILLE,221900,251600,2625,1994,100,2674,0,400,0,31
49364,0.24,1088,3,GAINESVILLE,221900,153100,2219,1994,100,1088,0,0,0,31
49365,0.24,1788,3,GAINESVILLE,221900,314600,3298,1994,100,1522,0,278,0,31
49368,0.27,1736,3,GAINESVILLE,221900,349400,805,2012,100,1736,0,48,0,13
49392,0.26,1249,3,GAINESVILLE,72800,251700,16474,1994,100,1249,0,28,0,31
49393,0.26,1556,3,GAINESVILLE,72800,377300,280,2018,100,1556,0,0,0,7
49396,0.26,1415,3,GAINESVILLE,72800,317800,360,1994,100,1415,0,330,0,31
49398,0.25,1328,3,GAINESVILLE,72800,252600,872,1994,100,1328,0,64,0,31
49411,0.27,1342,3,GAINESVILLE,72800,275100,320,1994,100,1342,0,259,0,31
49412,0.26,1236,3,GAINESVILLE,72800,334300,360,1994,100,1236,0,24,0,31
49431,0.26,2078,3,GAINESVILLE,72800,290400,848,1994,100,1394,0,684,0,31
49439,0.25,1209,3,GAINESVILLE,72800,250200,220,1995,100,999,0,278,0,30
49441,0.25,1498,3,GAINESVILLE,72800,337500,26126,2008,100,1080,0,486,0,17
49446,0.24,1698,3,GAINESVILLE,72800,288800,2710,1994,100,1458,0,296,0,31
49466,0.24,1340,3,GAINESVILLE,72800,225600,953,1995,100,2680,0,1374,0,30
49468,0.24,1520,3,GAINESVILLE,72800,232800,6638,1994,100,1311,0,209,0,31
49469,0.24,1326,3,GAINESVILLE,72800,254200,460,1994,100,1326,0,209,0,31
49472,0.26,1806,3,GAINESVILLE,72800,314700,13941,1994,100,3612,0,48,0,31
49475,0.24,1482,3,GAINESVILLE,72800,276800,6363,1994,100,1482,0,40,0,31
49477,0.24,1700,3,GAINESVILLE,72800,324600,810,2006,100,1700,0,0,0,19
49484,0.24,1340,3,GAINESVILLE,72800,255500,98,2000,100,1340,0,48,0,25
49488,0.24,1080,3,GAINESVILLE,72800,220300,645,1994,100,1080,0,416,0,31
49492,0.25,1131,3,GAINESVILLE,72800,249400,320,1994,100,1131,0,292,0,31
49493,0.25,1724,3,GAINESVILLE,72800,339000,1982,2010,100,1080,0,644,0,15
49499,0.27,1576,3,GAINESVILLE,4400,235200,2800,1994,100,1576,0,0,0,31
49501,0.25,1482,3,GAINESVILLE,4400,319300,1973,2001,100,1482,0,150,0,24
49507,0.25,1881,3,GAINESVILLE,4400,385000,3460,2005,100,1881,0,18,484,20
49509,0.26,2092,3,GAINESVILLE,0,315300,1025,1994,100,1732,0,556,0,31
49513,0.25,1852,3,GAINESVILLE,215700,318200,891,1994,100,1852,0,168,0,31
49516,0.25,2122,3,GAINESVILLE,215700,325200,9126,1995,100,2122,0,96,0,30
49520,0.25,1566,3,GAINESVILLE,215700,277200,1108,1994,100,1566,0,77,0,31
49522,0.25,1450,3,GAINESVILLE,215700,266700,950,1994,100,1450,0,60,0,31
49526,0.25,1215,3,GAINESVILLE,215700,253300,2760,1994,100,1215,0,80,0,31
49527,0.25,1984,3,GAINESVILLE,0,255000,2182,1994,100,1234,750,169,0,31
49532,0.23,1512,3,GAINESVILLE,174000,235200,1740,2004,100,3024,0,152,432,21
49540,0.24,1781,3,GAINESVILLE,174100,351900,396,2009,100,1781,0,64,0,16
49541,0.24,1636,3,GAINESVILLE,174100,303800,10217,1994,100,1372,0,472,296,31
49542,0.23,1877,3,GAINESVILLE,174100,378000,9463,2013,100,1877,0,78,0,12
49547,0.22,1910,3,GAINESVILLE,44000,300400,649,2003,100,1910,0,100,0,22
49555,0.22,1890,3,GAINESVILLE,44000,326100,1029,1994,100,1890,0,60,0,31
49560,0.25,2324,3,GAINESVILLE,215701,302600,768,1994,100,1574,750,15,0,31
49564,0.23,1767,3,GAINESVILLE,36400,248900,5650,1994,100,1441,0,491,0,31
49590,0.42,1670,3,GAINESVILLE,72000,272700,12975,1994,100,1670,0,130,0,31
49601,0.16,1487,3,GAINESVILLE,11901,256300,5839,1998,100,1487,0,57,441,27
49618,0.26,1949,3,GAINESVILLE,11902,416900,648,2005,100,1949,0,225,441,20
49630,0.25,1923,4,GAINESVILLE,11902,361500,5456,1998,100,1923,0,50,455,27
49637,0.24,1826,4,GAINESVILLE,152000,356700,1675,1998,100,785,1041,89,480,27
49641,0.22,1973,4,GAINESVILLE,152000,390000,5755,1998,100,1423,490,105,639,27
49645,0.17,1868,4,GAINESVILLE,152000,379800,3319,1998,100,1867.5,0,189.5,529,27
49652,0.69,2093,4,GAINESVILLE,203100,564400,7566,2018,100,2093,0,0,0,7
49671,0.51,1210,3,GAINESVILLE,222000,270200,467,1995,100,1210,0,15,0,30
49674,0.45,1510,3,GAINESVILLE,222000,312100,874,2000,100,3020,0,30,418,25
49995,0.32,1918,3,GAINESVILLE,3900,256100,1236,1994,100,1918,0,120,0,31
50019,0.33,2282,3,GAINESVILLE,58900,348300,5580,1994,100,2002,0,292,0,31
50021,0.4,1878,3,GAINESVILLE,58900,365600,3410,1994,100,1878,0,150,543,31
50027,0.33,2481,3,GAINESVILLE,58900,500300,15634,2000,100,2481,0,18,567,25
50034,0.3,2296,3,GAINESVILLE,4000,398800,1188,1995,100,2296,0,120,0,30
50035,0.3,2176,3,GAINESVILLE,4000,397800,1650,2001,100,4352,0,0,1152,24
50038,0.3,2016,3,GAINESVILLE,4000,413100,4762,2012,100,1890,0,214,504,13
50039,0.3,1999,3,GAINESVILLE,4000,399800,9986,2009,100,1999,0,40,400,16
50070,0.31,2433,3,GAINESVILLE,4000,556200,2203,2010,100,1673,760,88,0,15
50080,0.31,2510,3,GAINESVILLE,4000,303400,31833,1994,100,2510,0,24,0,31
50081,0.31,1792,3,GAINESVILLE,4000,306800,884,1994,100,1792,0,88,0,31
50094,0.31,1246,3,GAINESVILLE,4000,269300,1018,1994,100,1246,0,95,324,31
50100,0.31,1882,3,GAINESVILLE,4000,382500,3053,2019,100,1498,0,21,0,6
50125,0.39,2358,3,GAINESVILLE,4000,394900,8916,1994,100,1917,0,521,0,31
50126,0.32,2376,3,GAINESVILLE,4000,395000,28073,1994,100,1848,0,588,0,31
50135,0.32,2449,3,GAINESVILLE,4000,385600,16097,1994,100,2254,0,195,0,31
50137,0.39,2653,3,GAINESVILLE,4000,411500,7658,1994,100,2653,0,32,420,31
50150,0.34,1896,3,GAINESVILLE,4000,388700,10410,1994,100,1896,0,24,520,31
50155,0.34,1692,3,GAINESVILLE,4000,324100,9804,1994,100,1530,0,177,312,31
50162,0.34,1970,3,GAINESVILLE,4000,296400,3241,1994,100,1120,850,90,524,31
50171,0.34,2084,3,GAINESVILLE,4000,519800,28657,1994,100,2084,0,159,380,31
50174,0.32,1592,3,GAINESVILLE,146400,276900,240,1994,100,1592,0,75,0,31
50178,0.36,1536,3,GAINESVILLE,146400,288700,6582,1994,100,1536,0,96,0,31
50181,0.32,2304,3,GAINESVILLE,146400,306000,10724,1989,100,1827,0,532,0,36
50188,0.31,2008,3,GAINESVILLE,58700,349200,8297,1994,100,2008,0,209,621,31
50192,0.3,1837,3,GAINESVILLE,58700,372600,2894,2000,100,1837,0,0,0,25
50193,0.3,1808,3,GAINESVILLE,58700,308800,1034,1994,100,1808,0,18,588,31
50200,0.3,1944,3,GAINESVILLE,58700,426100,970,1998,100,1944,0,318,0,27
50239,0.34,2148,3,GAINESVILLE,58700,395400,6600,1994,100,2001,0,174,621,31
50245,0.34,2125,3,GAINESVILLE,58700,247500,7000,1994,100,2125,0,156,0,31
50247,0.34,2268,3,GAINESVILLE,58700,303800,6899,1994,100,1428,0,1020,0,31
50254,0.34,1820,3,GAINESVILLE,58700,260700,2009,1994,100,1820,0,144,567,31
50265,0.32,1775,3,GAINESVILLE,58800,361600,899,2006,100,1775,0,25,420,19
50274,0.4,2323,3,GAINESVILLE,58800,395000,4940,1994,100,4646,0,40,0,31
50278,0.84,2346,3,GAINESVILLE,76700,340500,12390,1994,100,2346,0,0,0,31
50297,0.83,3336,4,GAINESVILLE,76700,679000,33208,2014,100,2296,919,121,0,11
50298,0.86,3429,4,GAINESVILLE,76700,714400,17665,2015,100,3429,0,60,0,10
50324,0.4,1541,3,GAINESVILLE,99100,272300,6762,1994,100,1541,0,138,0,31
50330,0.4,2800,3,GAINESVILLE,99100,720700,8942,2015,100,2800,0,260,441,10
50331,0.61,2178,3,GAINESVILLE,99100,463100,16043,1994,100,2178,0,0,0,31
50333,0.97,2767,3,GAINESVILLE,99100,764400,39511,2015,100,2767,0,907,360,10
50338,0.7,2700,3,GAINESVILLE,99100,314600,15190,1994,100,1845,0,972,0,31
50347,0.6,1748,3,GAINESVILLE,99100,283800,384,1994,100,1748,0,260,0,31
50354,0.48,1652,3,GAINESVILLE,0,368200,15054,2005,100,1036,616,470,0,20
50355,1.59,3199,3,GAINESVILLE,0,511900,31099,1994,100,3199,0,978,0,31
50357,0.84,2340,3,GAINESVILLE,0,504900,24308,2011,100,2340,0,441,480,14
50512,1.35,3143,3,GAINESVILLE,13700,634400,25627,2002,100,3142.5,0,302.5,577,23
50534,1.91,2740,3,GAINESVILLE,0,643500,14339,2000,100,2740,0,60,0,25
50541,0.31,2462,3,GAINESVILLE,0,445300,24440,2004,100,2006,294,202,504,21
50542,0.15,1601,3,GAINESVILLE,0,319500,346,2006,100,1601,0,332,437,19
50551,0.34,1404,3,GAINESVILLE,13800,294300,599,1994,100,1404,0,96,0,31
50554,0.34,1476,3,GAINESVILLE,13800,235200,2751,1994,100,1476,0,80,0,31
50564,0.37,1538,3,GAINESVILLE,13800,327300,607,2014,100,1537.5,0,76.5,420,11
50584,0.37,1552,3,GAINESVILLE,13800,312100,9100,2000,100,1552,0,48,520,25
50585,0.37,1700,3,GAINESVILLE,13800,260000,575,2014,100,3400,0,294,0,11
50587,0.37,2084,3,GAINESVILLE,13800,343400,11154,2000,100,2084,0,114,0,25
50597,0.37,1246,3,GAINESVILLE,13800,310000,377,1996,100,1246,0,104,0,29
50604,0.45,1732,3,GAINESVILLE,13800,310000,476,2001,100,1528,0,308,0,24
50607,0.46,1320,3,GAINESVILLE,13800,297000,2296,1994,100,1320,0,24,0,31
50609,0.46,1863,3,GAINESVILLE,13800,317700,747,1994,100,1863,0,120,381,31
50617,0.3,2114,3,GAINESVILLE,50800,356500,7035,1994,100,2114,0,0,441,31
50620,0.58,2395,3,GAINESVILLE,50800,498500,17939,2005,100,2395,0,155,330,20
50625,0.73,2560,3,GAINESVILLE,50800,377300,20765,1994,100,2560,0,80,0,31
50626,0.73,1734,3,GAINESVILLE,50800,326100,2291,1994,100,1734,0,108,420,31
50640,0.61,2852,3,GAINESVILLE,50800,466900,10725,1994,100,2662,0,365,0,31
50652,0.72,2088,3,GAINESVILLE,50800,378600,8600,1996,100,2088,0,0,0,29
50653,0.72,2015,3,GAINESVILLE,50800,342700,5966,2005,100,2015,0,84,0,20
52113,1,1569,4,ST. JOHN'S,62100,263700,2660,1994,100,1569,0,220,273,31
52118,2,1769,4,ST. JOHN'S,62100,282000,4700,1994,100,1769,0,66,525,31
52134,1.9,2134,4,ST. JOHN'S,0,325500,10348,1994,100,2134,0,138,462,31
52135,1,1902,4,ST. JOHN'S,0,260600,9750,2000,100,1902,0,126,0,25
52152,0.51,2762,3,ST. JOHN'S,28700,387500,13090,1994,100,2088,492,322,0,31
52159,0.54,1766,3,ST. JOHN'S,28700,351000,17685,1994,100,1766,0,136,588,31
52160,0.49,3027,3,ST. JOHN'S,28700,514000,14713,2005,100,5130,0,1200,0,20
52173,0.54,2352,3,ST. JOHN'S,28700,361300,17515,1994,100,2000,0,450,484,31
52178,0.46,2809,3,ST. JOHN'S,28700,450800,9947,2003,100,2599,0,210,580,22
52183,0.48,1696,3,ST. JOHN'S,28700,348300,3670,1998,100,1696,0,24,616,27
52204,0.99,2333,3,ST. JOHN'S,28900,469300,26878,2000,100,1973,360,495,594,25
52211,0.52,2108,3,ST. JOHN'S,28800,413600,4636,1998,100,1510,598,48,508,27
52228,0.77,2119,3,ST. JOHN'S,28800,436700,6124,1999,100,2119,0,35,529,26
52239,0.49,2312,3,ST. JOHN'S,28800,550600,35998,2010,100,2312,0,652,480,15
52260,0.46,2227,3,ST. JOHN'S,28800,456700,13078,1998,100,1765,462,30,539,27
52320,1.29,5058,3,ST. JOHN'S,29000,668300,8342,2004,100,10116,0,1224,0,21
52340,0.76,2305,3,ST. JOHN'S,28300,384900,4041,1994,100,2305,0,357,598,31
52343,0.76,3086,3,ST. JOHN'S,28300,398600,5751,1994,100,2884,0,266,0,31
52347,0.77,2548,3,ST. JOHN'S,28300,502900,33797,2001,100,1324,1224,20,720,24
52348,1.22,2688,3,ST. JOHN'S,28300,638600,30256,2012,100,3648,1728,96,1344,13
52351,0.77,2030,3,ST. JOHN'S,28300,373600,13699,1994,100,1350,680,18,576,31
52366,0.76,2596,3,ST. JOHN'S,28300,400000,8274,1994,100,3268,1924,120,1100,31
52368,0.76,2016,3,ST. JOHN'S,28300,349500,7394,1994,100,2016,0,48,440,31
52397,1.91,1946,3,ST. JOHN'S,28400,524900,37158,2000,100,1946,0,204,462,25
52398,2.05,1962,3,ST. JOHN'S,28400,482600,18093,2010,100,1961.5,0,286.5,675,15
