OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Archer_1,Buck_Bay,CarolEstates,Duck_Pond,EastGNV,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,HaileLike,Hawthorne_1,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_E,HighSprings_F,High_Springs_Main,Ironwood,Lugano,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,QuailCreekish,Real_Tioga,Springtree_A,Springtree_B,SummerCreek,TC_Forest,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_C,Westchesterish,WildsPlantation,swNewberry_A,swNewberry_B,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
2754,42765,0.520000000000000,2753,3.000000000000000,ST. JOHN'S,426600,1990,100,2223.000000000000000,1983,2022,0,530.000000000000000,301.000000000000000,960.000000000000000,30,38,0,0,3.000000000000000,1770,360840.000000000000000,0.629254403049766,-82.412066999999993,29.678069000000001,06218-021-000,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.760971253536741,348352.874971750949044,350122.874971750949044,-76477.125028249050956,-12487.125028249050956,76477.125028249050956,12487.125028249050956,0.820728727078647
2851,45661,0.230000000000000,1104,3.000000000000000,ST. JOHN'S,157400,1975,100,1104.000000000000000,1959,2022,0,0.000000000000000,0.000000000000000,0.000000000000000,30,62,0,0,1.000000000000000,550,133240.000000000000000,0.278324062887397,-82.402090000000001,29.660152000000000,06351-038-000,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.968110030211276,157646.431670165969990,158196.431670165969990,796.431670165969990,24406.431670165969990,796.431670165969990,24406.431670165969990,1.005059921665603
2857,42585,0.320000000000000,1584,3.000000000000000,ST. JOHN'S,312300,2000,100,1584.000000000000000,1962,2023,0,0.000000000000000,44.000000000000000,0.000000000000000,22,60,0,0,2.000000000000000,520,264935.000000000000000,0.387233478799856,-82.393364000000005,29.674391000000000,06177-012-000,HighSprings_A,False,0.780000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.319952929344890,224123.592149216507096,224643.592149216507096,-87656.407850783492904,-40811.407850783492904,87656.407850783492904,40811.407850783492904,0.719319859587629
2889,42251,0.910000000000000,4074,5.000000000000000,ST. JOHN'S,805800,1996,100,4074.000000000000000,1991,2024,0,0.000000000000000,715.000000000000000,816.000000000000000,27,32,0,1,4.000000000000000,2208,682722.000000000000000,1.101195205337091,-82.407042000000004,29.679620000000000,06152-010-040,HighSprings_A,True,0.730000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.644970899165903,843209.648284070426598,845417.648284070426598,39617.648284070426598,160487.648284070426598,39617.648284070426598,160487.648284070426598,1.049165609684873
2894,45629,0.230000000000000,1472,3.000000000000000,ST. JOHN'S,269700,2015,100,1104.000000000000000,1960,2024,0,0.000000000000000,368.000000000000000,0.000000000000000,8,63,0,0,2.000000000000000,80,229165.000000000029104,0.278324062887397,-82.402079000000001,29.664550999999999,06351-006-000,HighSprings_A,True,0.920000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.452671850777294,255933.225303018203704,256013.225303018203704,-13686.774696981796296,26768.225303018174600,13686.774696981796296,26768.225303018174600,0.949251855035292
3080,45634,0.230000000000000,848,3.000000000000000,ST. JOHN'S,172200,2000,100,848.000000000000000,1971,2023,0,0.000000000000000,0.000000000000000,0.000000000000000,22,51,0,0,1.000000000000000,0,146370.000000000000000,0.278324062887397,-82.402080999999995,29.663727000000002,06351-011-000,HighSprings_A,True,0.780000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.926910917063278,151283.511813977442216,151283.511813977442216,-20916.488186022557784,4913.511813977442216,20916.488186022557784,4913.511813977442216,0.878533750371530
3149,42516,0.230000000000000,1288,3.000000000000000,ST. JOHN'S,250000,1994,100,1288.000000000000000,1978,2024,0,0.000000000000000,186.000000000000000,312.000000000000000,29,45,0,0,2.000000000000000,3200,209300.000000000000000,0.278324062887397,-82.399857999999995,29.675694000000000,06173-016-000,HighSprings_A,True,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.223774417869645,203571.875460076320451,206771.875460076320451,-43228.124539923679549,-5728.124539923679549,43228.124539923679549,5728.124539923679549,0.827087501840305
3154,45291,1.000000000000000,2661,4.000000000000000,ST. JOHN'S,643400,2015,100,2660.500000000000000,1994,2024,0,0.000000000000000,638.500000000000000,759.000000000000000,8,29,0,0,4.000000000000000,3588,543302.000000000000000,1.210104621249551,-82.418199999999999,29.668354999999998,06337-009-001,HighSprings_A,False,0.920000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.185687716727244,532686.162669782643206,536274.162669782643206,-107125.837330217356794,-10615.837330217356794,107125.837330217356794,10615.837330217356794,0.833500408252693
3155,45310,2.250000000000000,3945,4.000000000000000,ST. JOHN'S,849700,2007,100,2619.000000000000000,1985,2024,0,1126.000000000000000,595.000000000000000,582.000000000000000,16,38,0,0,4.500000000000000,43571,678674.000000000000000,2.722735397811489,-82.418707999999995,29.664985999999999,06337-020-000,HighSprings_A,False,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.399092724251330,659404.691404741257429,702975.691404741257429,-146724.308595258742571,-19269.308595258742571,146724.308595258742571,19269.308595258742571,0.827322221260140
3247,42755,0.450000000000000,2498,4.000000000000000,ST. JOHN'S,438800,2000,100,1782.000000000000000,1981,2023,0,716.000000000000000,348.000000000000000,580.000000000000000,22,41,0,0,2.000000000000000,8884,364096.000000000000000,0.544547079562298,-82.412042999999997,29.678989000000001,06218-011-000,HighSprings_A,True,0.780000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.866214488619157,387013.358157538925298,395897.358157538925298,-42902.641842461074702,22917.358157538925298,42902.641842461074702,22917.358157538925298,0.902227343111985
3248,42965,0.210000000000000,1502,3.000000000000000,ST. JOHN'S,313200,2012,100,1502.000000000000000,1993,2023,0,0.000000000000000,159.000000000000000,400.000000000000000,10,29,0,0,2.000000000000000,456,265764.000000000000000,0.254121970462406,-82.416916000000001,29.677629000000000,06228-020-018,HighSprings_A,True,0.900000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.534112362528884,277648.821616788161919,278104.821616788161919,-35095.178383211838081,11884.821616788161919,35095.178383211838081,11884.821616788161919,0.887946429172376
3449,45448,1.060000000000000,3160,4.000000000000000,ST. JOHN'S,458000,1975,100,2830.000000000000000,1970,2022,0,0.000000000000000,442.000000000000000,598.000000000000000,30,51,0,0,3.000000000000000,10446,378854.000000000000000,1.282710898524524,-82.409312000000000,29.668863000000002,06341-020-000,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.006898552677852,445475.955581534013618,455921.955581534013618,-2078.044418465986382,66621.955581534013618,2078.044418465986382,66621.955581534013618,0.995462785112520
3450,45639,0.230000000000000,1104,3.000000000000000,ST. JOHN'S,216100,1990,100,1104.000000000000000,1960,2022,0,0.000000000000000,60.000000000000000,0.000000000000000,30,61,0,0,1.000000000000000,145,183540.000000000000000,0.278324062887397,-82.401768000000004,29.663176000000000,06351-016-000,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.980407213829709,159597.007501220447011,159742.007501220447011,-56357.992498779552989,-23942.992498779552989,56357.992498779552989,23942.992498779552989,0.739204106900604
3565,45863,1.000000000000000,2598,4.000000000000000,ST. JOHN'S,637000,2015,100,2598.000000000000000,1987,2024,0,0.000000000000000,398.000000000000000,550.000000000000000,8,36,0,0,3.000000000000000,30465,510985.000000000000000,1.210104621249551,-82.403882999999993,29.667884000000001,06354-020-003,HighSprings_A,True,0.920000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.156275790759258,517246.997450811788440,547711.997450811788440,-89288.002549188211560,6261.997450811788440,89288.002549188211560,6261.997450811788440,0.859830451257161
3574,45781,0.280000000000000,1761,3.000000000000000,ST. JOHN'S,289900,2009,100,1581.000000000000000,1973,2024,0,0.000000000000000,200.000000000000000,520.000000000000000,14,50,0,0,2.000000000000000,3340,243074.999999999970896,0.338829293949874,-82.404858000000004,29.673817000000000,06353-150-015,HighSprings_A,True,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.606800368559538,298582.145589244377334,301922.145589244377334,12022.145589244377334,55507.145589244406438,12022.145589244377334,55507.145589244406438,1.041469974436855
3743,45877,1.000000000000000,2036,4.000000000000000,ST. JOHN'S,466000,2000,100,2036.000000000000000,1993,2022,0,0.000000000000000,316.000000000000000,462.000000000000000,21,28,0,0,2.000000000000000,11990,384109.999999999941792,1.210104621249551,-82.405400000000000,29.662433000000000,06354-020-017,HighSprings_A,True,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.826911546872420,372097.630674823827576,384087.630674823827576,-81912.369325176172424,-12012.369325176114216,81912.369325176172424,12012.369325176114216,0.824222383422369
3807,45618,1.320000000000000,2380,4.000000000000000,ST. JOHN'S,420700,1994,100,2380.000000000000000,1970,2024,0,0.000000000000000,192.000000000000000,440.000000000000000,29,53,0,0,2.000000000000000,12467,345128.000000000000000,1.597338100049407,-82.406977999999995,29.660782000000001,06350-043-000,HighSprings_A,True,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.830468500730600,373423.521446097583976,385890.521446097583976,-34809.478553902416024,28295.521446097583976,34809.478553902416024,28295.521446097583976,0.917258192170424
3826,45287,2.250000000000000,2881,4.000000000000000,ST. JOHN'S,696300,2001,100,2881.000000000000000,1976,2023,0,0.000000000000000,100.000000000000000,552.000000000000000,21,46,0,0,3.000000000000000,3515,588340.000000000000000,2.722735397811489,-82.421181000000004,29.668064999999999,06337-006-000,HighSprings_A,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.094163680033583,486097.101394359895494,489612.101394359895494,-206687.898605640104506,-102242.898605640104506,206687.898605640104506,102242.898605640104506,0.703162575605859
3832,42840,0.320000000000000,1928,3.000000000000000,ST. JOHN'S,382600,2000,100,1928.000000000000000,1977,2023,0,0.000000000000000,56.000000000000000,520.000000000000000,22,45,0,0,2.000000000000000,1290,323920.000000000000000,0.387233478799856,-82.413585999999995,29.677389000000002,06221-010-026,HighSprings_A,True,0.780000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.569697069073804,287706.766649553144816,288996.766649553144816,-93603.233350446855184,-36213.233350446855184,93603.233350446855184,36213.233350446855184,0.755349625325544
3883,45806,0.390000000000000,1931,3.000000000000000,ST. JOHN'S,335300,1990,100,1931.000000000000000,1970,2023,0,0.000000000000000,45.000000000000000,504.000000000000000,30,52,0,0,2.000000000000000,5611,279394.000000000000000,0.471940802287325,-82.405502999999996,29.671340000000001,06353-151-023,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.481048473236720,263299.770337285939604,268910.770337285939604,-66389.229662714060396,-16094.229662714060396,66389.229662714060396,16094.229662714060396,0.802000508014572
4031,45705,0.230000000000000,1106,3.000000000000000,ST. JOHN'S,163100,1975,100,1106.000000000000000,1962,2022,0,0.000000000000000,56.000000000000000,0.000000000000000,30,59,0,0,1.000000000000000,0,138635.000000000000000,0.278324062887397,-82.402068000000000,29.669060999999999,06352-042-000,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.981204404680010,159724.287501821178012,159724.287501821178012,-3375.712498178821988,21089.287501821178012,3375.712498178821988,21089.287501821178012,0.979302805038756
4082,42851,0.420000000000000,1878,3.000000000000000,ST. JOHN'S,350600,1993,100,1878.000000000000000,1993,2022,0,0.000000000000000,12.000000000000000,529.000000000000000,28,28,0,0,2.000000000000000,1054,296956.000000000000000,0.508243940924811,-82.406017000000006,29.674403000000002,06221-020-001,HighSprings_A,True,0.720000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.496011406247376,267269.129734102403745,268323.129734102403745,-82276.870265897596255,-29686.870265897596255,82276.870265897596255,29686.870265897596255,0.765325526908450
4138,42249,1.190000000000000,4625,5.000000000000000,ST. JOHN'S,1165200,2015,100,3079.000000000000000,1992,2024,0,1546.000000000000000,360.000000000000000,866.000000000000000,8,31,0,1,3.500000000000000,69469,920951.000000000000000,1.440024499286965,-82.406289999999998,29.679236000000000,06152-010-038,HighSprings_A,True,0.920000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.937649914102657,1129911.550919762346894,1199380.550919762346894,34180.550919762346894,208960.550919762346894,34180.550919762346894,208960.550919762346894,1.029334492722076
4139,42823,0.470000000000000,2024,3.000000000000000,ST. JOHN'S,438400,2007,100,1352.000000000000000,1986,2024,0,672.000000000000000,12.000000000000000,466.000000000000000,16,37,0,0,2.000000000000000,6632,366008.000000000000000,0.568749171987289,-82.412971999999996,29.677610000000001,06221-010-009,HighSprings_A,True,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.693424139160101,325599.748001840198413,332231.748001840198413,-106168.251998159801587,-40408.251998159801587,106168.251998159801587,40408.251998159801587,0.757827892339964
4147,42258,1.270000000000000,2964,4.000000000000000,ST. JOHN'S,534400,1992,100,1359.000000000000000,1992,2022,0,1605.000000000000000,61.000000000000000,484.000000000000000,29,29,0,1,3.500000000000000,5490,448749.999999999941792,1.536832868986929,-82.406206999999995,29.682437000000000,06152-010-047,HighSprings_A,True,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.339996307741078,621565.334151612129062,627055.334151612129062,92655.334151612129062,172815.334151612187270,92655.334151612129062,172815.334151612187270,1.173381987559154
4222,42762,0.340000000000000,2088,4.000000000000000,ST. JOHN'S,384300,2005,100,2088.000000000000000,1981,2023,0,0.000000000000000,16.000000000000000,345.000000000000000,17,41,0,0,3.000000000000000,9366,317289.000000000000000,0.411435571224847,-82.413111000000001,29.678048000000000,06218-018-000,HighSprings_A,True,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.830213116942383,373328.167309050157201,382694.167309050157201,-1605.832690949842799,56039.167309050157201,1605.832690949842799,56039.167309050157201,0.995821408558548
4358,45481,1.000000000000000,2419,4.000000000000000,ST. JOHN'S,538500,2010,100,2155.000000000000000,1971,2023,0,0.000000000000000,724.000000000000000,594.000000000000000,12,51,0,0,2.500000000000000,10729,446995.999999999941792,1.210104621249551,-82.414893000000006,29.667100999999999,06342-021-000,HighSprings_A,True,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.055046386977954,467449.400195887254085,478178.400195887254085,-60321.599804112745915,20453.400195887312293,60321.599804112745915,20453.400195887312293,0.887982173065714
4376,42475,0.220000000000000,1170,3.000000000000000,ST. JOHN'S,264400,1980,100,1170.000000000000000,1980,2023,0,0.000000000000000,0.000000000000000,286.000000000000000,30,42,0,0,2.000000000000000,2221,222518.999999999970896,0.266223016674901,-82.400650999999996,29.677181000000001,06172-017-000,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.136211767764959,186504.709128306189086,188725.709128306189086,-75674.290871693810914,-36014.290871693781810,75674.290871693810914,36014.290871693781810,0.713788612436862
4439,42773,0.300000000000000,1754,3.000000000000000,ST. JOHN'S,273400,1985,100,1754.000000000000000,1976,2023,0,0.000000000000000,50.000000000000000,506.000000000000000,30,46,0,0,2.000000000000000,657,231732.999999999970896,0.363031386374865,-82.410059000000004,29.675072000000000,06221-001-003,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.406777042595827,244452.682753010798478,245109.682753010798478,-28290.317246989201522,12719.682753010827582,28290.317246989201522,12719.682753010827582,0.896524077370193
4448,42590,0.290000000000000,1404,3.000000000000000,ST. JOHN'S,246900,1980,100,1404.000000000000000,1974,2022,0,0.000000000000000,128.000000000000000,364.000000000000000,30,47,0,0,2.000000000000000,1672,208193.000000000000000,0.350930340162370,-82.392329000000004,29.675253999999999,06178-004-000,HighSprings_A,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.243707785094312,207670.462015859782696,209342.462015859782696,-37557.537984140217304,-522.537984140217304,37557.537984140217304,522.537984140217304,0.847883604762494
4509,42855,0.500000000000000,2160,3.000000000000000,ST. JOHN'S,419500,2010,100,2160.000000000000000,1997,2023,0,0.000000000000000,32.000000000000000,528.000000000000000,12,25,0,0,2.000000000000000,3152,353423.000000000000000,0.605052310624775,-82.406615000000002,29.675471999999999,06221-020-005,HighSprings_A,True,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.784284737704251,356569.602319979632739,359721.602319979632739,-59778.397680020367261,3146.602319979632739,59778.397680020367261,3146.602319979632739,0.857500839856924
4542,45482,1.000000000000000,3539,4.000000000000000,ST. JOHN'S,580100,1988,100,3539.000000000000000,1988,2022,0,0.000000000000000,742.000000000000000,514.000000000000000,30,33,0,0,4.000000000000000,6453,486631.999999999941792,1.210104621249551,-82.414856999999998,29.666642000000000,06342-022-000,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.107528598626413,492637.357224086241331,499090.357224086241331,-81009.642775913758669,6005.357224086299539,81009.642775913758669,6005.357224086299539,0.860352279303717
4608,42578,0.320000000000000,1272,3.000000000000000,ST. JOHN'S,247500,2000,100,1272.000000000000000,1960,2022,0,0.000000000000000,0.000000000000000,0.000000000000000,21,61,0,0,1.000000000000000,97,210278.000000000000000,0.387233478799856,-82.393361999999996,29.675229000000002,06177-005-000,HighSprings_A,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.155833960301203,190200.481436328380369,190297.481436328380369,-57202.518563671619631,-20077.518563671619631,57202.518563671619631,20077.518563671619631,0.768878712874054
4650,45732,0.280000000000000,1152,3.000000000000000,ST. JOHN'S,139800,1975,100,1152.000000000000000,1968,2022,0,0.000000000000000,0.000000000000000,0.000000000000000,30,53,0,0,2.000000000000000,1180,117650.000000000000000,0.338829293949874,-82.402552999999997,29.673290000000001,06353-005-000,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.051600382116620,171373.451677056582412,172553.451677056582412,32753.451677056582412,53723.451677056582412,32753.451677056582412,53723.451677056582412,1.234287923297973
4855,42493,0.210000000000000,1494,3.000000000000000,ST. JOHN'S,306100,1990,100,1314.000000000000000,1979,2022,0,0.000000000000000,372.000000000000000,338.000000000000000,30,42,0,0,2.000000000000000,5271,254913.999999999970896,0.254121970462406,-82.399184000000005,29.676736999999999,06172-035-000,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.287998670597316,217075.103255757770967,222346.103255757770967,-83753.896744242229033,-37838.896744242199929,83753.896744242229033,37838.896744242199929,0.726383872119431
4882,45891,1.010000000000000,2907,4.000000000000000,ST. JOHN'S,433100,1989,100,2573.000000000000000,1989,2022,0,0.000000000000000,402.000000000000000,576.000000000000000,30,32,0,0,2.500000000000000,4497,363638.000000000000000,1.222205667462046,-82.403650999999996,29.662866000000001,06354-020-031,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.933990248102088,414152.792240054637659,418649.792240054637659,-14450.207759945362341,50514.792240054637659,14450.207759945362341,50514.792240054637659,0.966635401154594
4957,42771,0.350000000000000,1603,3.000000000000000,ST. JOHN'S,284300,1988,100,1603.000000000000000,1979,2022,0,0.000000000000000,36.000000000000000,576.000000000000000,30,42,0,0,2.000000000000000,2794,238861.000000000000000,0.423536617437343,-82.410060999999999,29.674486000000002,06221-001-001,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.370913834959644,235841.166697831940837,238635.166697831940837,-45664.833302168059163,-3019.833302168059163,45664.833302168059163,3019.833302168059163,0.839378004565009
4983,42838,0.360000000000000,2524,3.000000000000000,ST. JOHN'S,410900,1994,100,2524.000000000000000,1978,2024,0,0.000000000000000,24.000000000000000,675.000000000000000,29,45,0,0,2.500000000000000,15156,334109.000000000000000,0.435637663649838,-82.412974000000006,29.677077000000001,06221-010-024,HighSprings_A,True,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.661193990398091,315272.931037936650682,330428.931037936650682,-80471.068962063349318,-18836.068962063349318,80471.068962063349318,18836.068962063349318,0.804158994981593
5167,42908,0.310000000000000,1738,3.000000000000000,ST. JOHN'S,318900,1995,100,1738.000000000000000,1973,2022,1,0.000000000000000,54.000000000000000,616.000000000000000,26,48,0,0,2.000000000000000,4344,266721.000000000000000,0.375132432587361,-82.415839000000005,29.676005000000000,06224-022-000,HighSprings_A,True,0.740000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.461653106544592,258242.180195463210111,262586.180195463239215,-56313.819804536760785,-8478.819804536789889,56313.819804536760785,8478.819804536789889,0.823412292867555
