OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Duck_Pond,EastMidtownEastA,Gainesvilleish_Region,Haile,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,High_Springs_Main,LACROSSE_1,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Newmans_Lake,Real_Tioga,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_B,WaldoRural_C,West_Outer_Gainesville,West_of_Waldo_rd,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
3604,46647,0.610000000000000,2915,1.000000000000000,GAINESVILLE,453200,21793,1994,100,2915.000000000000000,0.000000000000000,150.000000000000000,460.000000000000000,30,363427.000000000000000,0.789852167163437,-82.392754999999994,29.670563999999999,06383-035-001,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.827061610881760,372153.473327030020300,393946.473327030020300,-59253.526672969979700,8726.473327030020300,59253.526672969979700,8726.473327030020300,0.869255236820455
3605,46651,0.610000000000000,2848,1.000000000000000,GAINESVILLE,585100,33764,1998,100,3416.000000000000000,2280.000000000000000,464.000000000000000,968.000000000000000,26,463570.999999999941792,0.789852167163437,-82.394204999999999,29.670566999999998,06383-035-005,HighSprings_A,True,False,False,0.740000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.900372168892980,400461.202801973617170,434225.202801973617170,-150874.797198026382830,-63109.797198026324622,150874.797198026382830,63109.797198026324622,0.742138442662748
3606,46665,0.620000000000000,2951,1.000000000000000,GAINESVILLE,539600,11753,2003,100,4750.000000000000000,0.000000000000000,1400.000000000000000,996.000000000000000,21,446907.000000000000000,0.802800563346444,-82.393848000000006,29.669792000000001,06383-035-020,HighSprings_A,True,False,False,0.790000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.007227442042279,445622.491981243598275,457375.491981243598275,-82224.508018756401725,-1284.508018756401725,82224.508018756401725,1284.508018756401725,0.847619518126841
3607,46669,0.300000000000000,1872,1.000000000000000,GAINESVILLE,312000,4880,1999,100,1872.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25,260319.999999999970896,0.388451885490215,-82.382333000000003,29.659844000000000,06384-001-000,HighSprings_A,True,False,False,0.750000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.428337139037570,249780.332112827716628,254660.332112827716628,-57339.667887172283372,-10539.667887172254268,57339.667887172283372,10539.667887172254268,0.816219013182140
3608,46673,0.280000000000000,1200,1.000000000000000,GAINESVILLE,236200,2627,1994,100,1200.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,30,198143.000000000000000,0.362555093124200,-82.383009999999999,29.660799000000001,06384-005-000,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.106544744173151,181052.938280556409154,183679.938280556409154,-52520.061719443590846,-17090.061719443590846,52520.061719443590846,17090.061719443590846,0.777645801357140
3609,46678,0.280000000000000,1456,1.000000000000000,GAINESVILLE,273500,3629,1994,100,1456.000000000000000,0.000000000000000,102.000000000000000,0.000000000000000,30,228845.999999999970896,0.362555093124200,-82.383882000000000,29.661999999999999,06384-010-000,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.222629695539545,203338.975516772217816,206967.975516772217816,-66532.024483227782184,-25507.024483227753080,66532.024483227782184,25507.024483227753080,0.756738484522019
3610,46681,0.280000000000000,1378,1.000000000000000,GAINESVILLE,298300,1145,1994,100,1378.000000000000000,0.000000000000000,72.000000000000000,0.000000000000000,30,252410.000000000000000,0.362555093124200,-82.384112000000002,29.662730000000000,06384-013-000,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.187307587918838,196281.981989506573882,197426.981989506573882,-100873.018010493426118,-56128.018010493426118,100873.018010493426118,56128.018010493426118,0.661840368721108
3611,46689,0.300000000000000,2015,1.000000000000000,GAINESVILLE,400800,8487,1994,100,2015.000000000000000,0.000000000000000,115.000000000000000,483.000000000000000,30,332193.000000000000000,0.388451885490215,-82.384709999999998,29.663770000000000,06384-021-000,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.547695819626425,281445.983380916411988,289932.983380916411988,-110867.016619083588012,-50747.016619083588012,110867.016619083588012,50747.016619083588012,0.723385687078135
3612,46697,0.270000000000000,1757,1.000000000000000,GAINESVILLE,342400,800,2000,100,3514.000000000000000,0.000000000000000,510.000000000000000,1100.000000000000000,24,290240.000000000000000,0.349606696941193,-82.384103999999994,29.661279000000000,06384-029-000,HighSprings_A,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.579402392768525,290512.647917456983123,291312.647917456983123,-51087.352082543016877,272.647917456983123,51087.352082543016877,272.647917456983123,0.850796284805657
3613,46702,0.350000000000000,1454,1.000000000000000,GAINESVILLE,229500,969,1994,100,1454.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,194106.000000000000000,0.453193866405251,-82.383206000000001,29.660129000000001,06384-034-000,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.208733424498330,200532.864396442164434,201501.864396442164434,-27998.135603557835566,6426.864396442164434,27998.135603557835566,6426.864396442164434,0.878003766433299
3614,46704,0.510000000000000,1960,1.000000000000000,GAINESVILLE,312200,967,1995,100,1960.000000000000000,0.000000000000000,84.000000000000000,560.000000000000000,29,264403.000000000000000,0.660368205333365,-82.383573999999996,29.659851000000000,06384-036-000,HighSprings_A,True,False,False,0.710000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.591262587704609,293978.697938602592330,294945.697938602592330,-17254.302061397407670,29575.697938602592330,17254.302061397407670,29575.697938602592330,0.944733177253692
3615,46705,0.320000000000000,1680,1.000000000000000,GAINESVILLE,307500,1326,2000,100,840.000000000000000,840.000000000000000,0.000000000000000,0.000000000000000,24,260049.000000000000000,0.414348677856229,-82.383734000000004,29.660146999999998,06384-037-000,HighSprings_A,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.384099213728355,238971.413202485244256,240297.413202485244256,-67202.586797514755744,-21077.586797514755744,67202.586797514755744,21077.586797514755744,0.781455002284505
3616,46711,0.400000000000000,1627,1.000000000000000,GAINESVILLE,270100,4620,2000,100,1236.000000000000000,0.000000000000000,451.000000000000000,0.000000000000000,24,224965.000000000000000,0.517935847320286,-82.384726999999998,29.659859000000001,06385-020-001,HighSprings_A,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.423799022082967,248649.367917604948161,253269.367917604948161,-16830.632082395051839,23684.367917604948161,16830.632082395051839,23684.367917604948161,0.937687404359885
3617,46712,0.330000000000000,1421,1.000000000000000,GAINESVILLE,211800,3088,1994,100,1421.000000000000000,0.000000000000000,140.000000000000000,440.000000000000000,30,176941.999999999970896,0.427297074039236,-82.385160999999997,29.659862000000000,06385-020-002,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.345385040555179,229896.627346656809095,232984.627346656809095,21184.627346656809095,52954.627346656838199,21184.627346656809095,52954.627346656838199,1.100021847717926
3618,46721,0.140000000000000,1628,1.150000000000000,GAINESVILLE,369600,3322,2000,100,1098.000000000000000,530.000000000000000,32.000000000000000,440.000000000000000,24,310838.000000000000000,0.181277546562100,-82.388306999999998,29.661826999999999,06386-010-007,HighSprings_A,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.577225621418361,289880.956082384684123,293202.956082384684123,-76397.043917615315877,-20957.043917615315877,76397.043917615315877,20957.043917615315877,0.793298041348443
3619,46731,0.230000000000000,1338,1.150000000000000,GAINESVILLE,277000,3659,2000,100,1338.000000000000000,0.000000000000000,30.000000000000000,440.000000000000000,24,231790.999999999970896,0.297813112209165,-82.388221000000001,29.662624000000001,06386-010-017,HighSprings_A,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.499154048863305,268110.382276807853486,271769.382276807853486,-5230.617723192146514,36319.382276807882590,5230.617723192146514,36319.382276807882590,0.981116903526382
3620,46746,0.130000000000000,1692,1.150000000000000,GAINESVILLE,332600,2760,1998,100,1692.000000000000000,0.000000000000000,36.000000000000000,550.000000000000000,26,279950.000000000000000,0.168329150379093,-82.387457999999995,29.661010999999998,06386-010-032,HighSprings_A,True,False,False,0.740000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.568492477137859,287360.406052003556397,290120.406052003556397,-42479.593947996443603,7410.406052003556397,42479.593947996443603,7410.406052003556397,0.872280234672290
3621,46801,0.550000000000000,1537,1.000000000000000,GAINESVILLE,325000,3000,2000,100,1537.000000000000000,0.000000000000000,312.000000000000000,462.000000000000000,24,273250.000000000000000,0.712161790065394,-82.381949000000006,29.660077000000001,06388-015-000,HighSprings_A,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.535847930697553,278131.118482134130318,281131.118482134130318,-43868.881517865869682,4881.118482134130318,43868.881517865869682,4881.118482134130318,0.865018826098874
3622,46802,0.630000000000000,1728,1.000000000000000,GAINESVILLE,238800,968,1994,100,1728.000000000000000,0.000000000000000,0.000000000000000,510.000000000000000,30,202011.999999999970896,0.815748959529451,-82.381630999999999,29.659870999999999,06388-016-000,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.484561041631594,264226.255006743129343,265194.255006743129343,26394.255006743129343,62214.255006743158447,26394.255006743129343,62214.255006743158447,1.110528706058388
3623,46803,0.430000000000000,1528,1.000000000000000,GAINESVILLE,236100,4119,1994,100,1528.000000000000000,0.000000000000000,66.000000000000000,575.000000000000000,30,196566.000000000000000,0.556781035869308,-82.381108999999995,29.659887000000001,06388-017-000,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.410603997170380,245389.984427055052947,249508.984427055052947,13408.984427055052947,48823.984427055052947,13408.984427055052947,48823.984427055052947,1.056793665510610
3624,46805,0.440000000000000,1488,1.000000000000000,GAINESVILLE,304100,1824,1996,100,1488.000000000000000,0.000000000000000,48.000000000000000,400.000000000000000,28,256660.999999999970896,0.569729432052315,-82.381428999999997,29.660444999999999,06388-019-000,HighSprings_A,True,False,False,0.720000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.420064605458336,247722.539243672334123,249546.539243672334123,-54553.460756327665877,-8938.460756327636773,54553.460756327665877,8938.460756327636773,0.820606837368209
3625,46816,0.350000000000000,1652,1.000000000000000,GAINESVILLE,376300,2780,2006,100,1652.000000000000000,0.000000000000000,132.000000000000000,525.000000000000000,18,317075.000000000000000,0.453193866405251,-82.381051999999997,29.661724000000000,06388-030-000,HighSprings_A,True,False,False,0.820000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.628190636663867,305037.694556785863824,307817.694556785863824,-68482.305443214136176,-12037.305443214136176,68482.305443214136176,12037.305443214136176,0.818011412587791
3626,46817,0.480000000000000,1917,1.000000000000000,GAINESVILLE,445600,5820,2018,100,1917.000000000000000,0.000000000000000,180.000000000000000,483.000000000000000,6,372940.000000000000000,0.621523016784344,-82.381079000000000,29.662244000000001,06388-031-000,HighSprings_A,True,False,False,0.940000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.902584062545920,401347.960740290815011,407167.960740290815011,-38432.039259709184989,28407.960740290815011,38432.039259709184989,28407.960740290815011,0.913752156059899
3627,46841,0.230000000000000,1642,1.000000000000000,GAINESVILLE,362800,4491,2015,100,1642.000000000000000,0.000000000000000,68.000000000000000,0.000000000000000,9,303889.000000000000000,0.297813112209165,-82.381022000000002,29.668348999999999,06390-007-000,HighSprings_A,True,False,False,0.910000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.582301543044842,291356.109811552334577,295847.109811552334577,-66952.890188447665423,-12532.890188447665423,66952.890188447665423,12532.890188447665423,0.815455098708799
3628,46851,0.230000000000000,1125,1.000000000000000,GAINESVILLE,257600,1526,1995,100,1125.000000000000000,0.000000000000000,18.000000000000000,0.000000000000000,29,217434.000000000000000,0.297813112209165,-82.382902999999999,29.668915999999999,06391-001-000,HighSprings_A,True,False,False,0.710000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.057361030644884,172363.522887410217663,173889.522887410217663,-83710.477112589782337,-45070.477112589782337,83710.477112589782337,45070.477112589782337,0.675036967730630
3629,46866,0.330000000000000,1324,1.000000000000000,GAINESVILLE,266100,958,1994,100,1324.000000000000000,0.000000000000000,102.000000000000000,0.000000000000000,30,225227.000000000000000,0.427297074039236,-82.383909000000003,29.669561999999999,06391-016-000,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.178875297706924,194633.833951036416693,195591.833951036416693,-70508.166048963583307,-30593.166048963583307,70508.166048963583307,30593.166048963583307,0.735031318868983
3630,46870,0.280000000000000,1454,1.000000000000000,GAINESVILLE,237400,417,1994,100,1075.000000000000000,0.000000000000000,431.000000000000000,0.000000000000000,30,201373.000000000000000,0.362555093124200,-82.383902000000006,29.670524000000000,06391-020-000,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.231408488386567,205131.904622509231558,205548.904622509231558,-31851.095377490768442,3758.904622509231558,31851.095377490768442,3758.904622509231558,0.865833633624723
3631,46880,0.330000000000000,1557,1.000000000000000,GAINESVILLE,290700,731,1994,100,1075.000000000000000,0.000000000000000,534.000000000000000,0.000000000000000,30,246364.000000000000000,0.427297074039236,-82.384555000000006,29.670331999999998,06391-030-000,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.287114701054502,216883.300262468226720,217614.300262468226720,-73085.699737531773280,-29480.699737531773280,73085.699737531773280,29480.699737531773280,0.748587204205257
3632,46889,0.230000000000000,1327,1.000000000000000,GAINESVILLE,251000,1885,1995,100,1327.000000000000000,0.000000000000000,150.000000000000000,0.000000000000000,29,211465.000000000000000,0.297813112209165,-82.385901000000004,29.670373000000001,06391-039-000,HighSprings_A,True,False,False,0.710000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.170268641059742,192965.875439492694568,194850.875439492694568,-56149.124560507305432,-18499.124560507305432,56149.124560507305432,18499.124560507305432,0.776298308523875
3633,46892,0.230000000000000,1299,1.000000000000000,GAINESVILLE,245800,11916,1994,100,1299.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,197013.999999999970896,0.297813112209165,-82.386703999999995,29.670379000000001,06391-042-000,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.107324797886346,181194.224395562050631,193110.224395562050631,-52689.775604437949369,-15819.775604437920265,52689.775604437949369,15819.775604437920265,0.785639643594638
3634,46894,0.230000000000000,1358,1.000000000000000,GAINESVILLE,306600,3076,1994,100,2716.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,257534.000000000000000,0.297813112209165,-82.387238999999994,29.670382000000000,06391-044-000,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.133959871703965,186085.192439734673826,189161.192439734673826,-117438.807560265326174,-71448.807560265326174,117438.807560265326174,71448.807560265326174,0.616964097976956
3635,46900,0.280000000000000,1753,1.000000000000000,GAINESVILLE,320100,10028,1994,100,1753.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,262056.999999999970896,0.362555093124200,-82.387521000000007,29.669912000000000,06391-050-000,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.302900756436049,220334.198423262190772,230362.198423262190772,-89737.801576737809228,-41722.801576737780124,89737.801576737809228,41722.801576737780124,0.719656977267298
3636,46914,0.240000000000000,1373,1.000000000000000,GAINESVILLE,271600,10366,1994,100,1373.000000000000000,0.000000000000000,88.000000000000000,240.000000000000000,30,220494.000000000000000,0.310761508392172,-82.387225000000001,29.669598000000001,06391-064-000,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.283942013853277,216196.287805666099302,226562.287805666099302,-45037.712194333900698,-4297.712194333900698,45037.712194333900698,4297.712194333900698,0.834176317399360
3637,46921,0.240000000000000,1598,1.000000000000000,GAINESVILLE,300600,3264,1994,100,1358.000000000000000,0.000000000000000,240.000000000000000,0.000000000000000,30,252246.000000000000000,0.310761508392172,-82.387451999999996,29.669132000000001,06391-071-000,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.271710950225962,213568.082888942590216,216832.082888942590216,-83767.917111057409784,-38677.917111057409784,83767.917111057409784,38677.917111057409784,0.721330947734340
3638,46923,0.230000000000000,1614,1.000000000000000,GAINESVILLE,257100,3312,1994,100,1614.000000000000000,0.000000000000000,60.000000000000000,462.000000000000000,30,215223.000000000000000,0.297813112209165,-82.386903000000004,29.669135000000001,06391-073-000,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.388039695823299,239914.933519001991954,243226.933519001991954,-13873.066480998008046,24691.933519001991954,13873.066480998008046,24691.933519001991954,0.946040192605998
3639,46924,0.230000000000000,1284,1.000000000000000,GAINESVILLE,280600,4120,1994,100,1284.000000000000000,0.000000000000000,135.000000000000000,0.000000000000000,30,234390.000000000000000,0.297813112209165,-82.386634999999998,29.669132999999999,06391-074-000,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.133265689854081,185956.060302389465505,190076.060302389465505,-90523.939697610534495,-48433.939697610534495,90523.939697610534495,48433.939697610534495,0.677391519252992
3640,46938,0.370000000000000,1720,1.000000000000000,GAINESVILLE,319100,12665,1994,100,1288.000000000000000,0.000000000000000,432.000000000000000,0.000000000000000,30,258570.000000000000000,0.479090658771265,-82.384968999999998,29.668828000000001,06392-001-003,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.354614801196224,232028.340657962427940,244693.340657962427940,-74406.659342037572060,-26541.659342037572060,74406.659342037572060,26541.659342037572060,0.766823380313264
3641,46957,0.220000000000000,1676,1.000000000000000,GAINESVILLE,309200,200,2000,100,1676.000000000000000,0.000000000000000,0.000000000000000,260.000000000000000,24,262620.000000000000000,0.284864716026157,-82.387493000000006,29.667307000000001,06392-001-022,HighSprings_A,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.463991607570911,258846.786459545226535,259046.786459545226535,-50153.213540454773465,-3773.213540454773465,50153.213540454773465,3773.213540454773465,0.837796851421556
3642,46961,0.230000000000000,1090,1.000000000000000,GAINESVILLE,216100,1316,1994,100,1090.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,182369.000000000000000,0.297813112209165,-82.387180000000001,29.668012999999998,06392-001-026,HighSprings_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.002137369565617,163103.030582162464270,164419.030582162464270,-51680.969417837535730,-19265.969417837535730,51680.969417837535730,19265.969417837535730,0.760846971689785
3643,46964,0.230000000000000,1182,1.000000000000000,GAINESVILLE,300300,426,2010,100,1182.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14,254828.999999999970896,0.297813112209165,-82.387176999999994,29.668343000000000,06392-001-029,HighSprings_A,True,False,False,0.860000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.290900056632513,217705.836486765561858,218131.836486765561858,-82168.163513234438142,-37123.163513234409038,82168.163513234438142,37123.163513234409038,0.726379741880671
3644,46965,0.230000000000000,1125,1.000000000000000,GAINESVILLE,273400,2242,2012,100,1125.000000000000000,0.000000000000000,18.000000000000000,0.000000000000000,12,230147.999999999970896,0.297813112209165,-82.386910000000000,29.668341000000002,06392-001-030,HighSprings_A,True,False,False,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.307807504207048,221417.979506015486550,223659.979506015486550,-49740.020493984513450,-8730.020493984484347,49740.020493984513450,8730.020493984484347,0.818068688756458
3645,46966,0.230000000000000,1309,1.000000000000000,GAINESVILLE,277000,2628,2003,100,1081.000000000000000,0.000000000000000,328.000000000000000,0.000000000000000,21,232822.000000000000000,0.297813112209165,-82.386641999999995,29.668339000000000,06392-001-031,HighSprings_A,True,False,False,0.790000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.291864794428395,217915.966879676969256,220543.966879676969256,-56456.033120323030744,-14906.033120323030744,56456.033120323030744,14906.033120323030744,0.796187606063816
3646,46976,0.230000000000000,1971,1.000000000000000,GAINESVILLE,352800,1010,2005,100,2742.000000000000000,0.000000000000000,1200.000000000000000,0.000000000000000,19,298870.000000000000000,0.297813112209165,-82.386645000000001,29.668009000000001,06392-002-005,HighSprings_A,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.575127597147514,289273.416340280731674,290283.416340280731674,-62516.583659719268326,-9596.583659719268326,62516.583659719268326,9596.583659719268326,0.822798799150456
