OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,ARCHER_1,Duck_Pond,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,Haile,HAWTHORNE_1,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_E,HighSprings_F,High_Springs_Main,LACROSSE_1,Lugano,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,Real_Tioga,SouthNewmansLake,Springtree_A,Springtree_B,Thornebrooke,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,West_Outer_Gainesville,West_of_Waldo_rd,WildsPlantation,swNewberry_A,swNewberry_B,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
575,9865,0.300000000000000,1594,1.000000000000000,NEWBERRY,297000,608,1998,100,1594.000000000000000,0.000000000000000,32.000000000000000,400.000000000000000,26,251842.000000000000000,0.388451885490215,-82.609435000000005,29.636146000000000,02534-010-003,swNewberry_A,True,False,False,0.740000000000000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.295753177896152,218764.957253024127567,219372.957253024127567,-77627.042746975872433,-33077.042746975872433,77627.042746975872433,33077.042746975872433,0.738629485700418
579,9875,0.300000000000000,1520,1.000000000000000,NEWBERRY,292500,2203,1997,100,1520.000000000000000,0.000000000000000,162.000000000000000,441.000000000000000,27,246422.000000000000000,0.388451885490215,-82.609097000000006,29.635811000000000,02534-010-013,swNewberry_A,True,False,False,0.730000000000000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.264044217279887,211936.974059072992532,214139.974059072992532,-78360.025940927007468,-34485.025940927007468,78360.025940927007468,34485.025940927007468,0.732102475415634
585,9928,0.320000000000000,1639,1.000000000000000,NEWBERRY,263400,1519,2004,100,1639.000000000000000,0.000000000000000,240.000000000000000,462.000000000000000,20,222371.000000000000000,0.414348677856229,-82.611940000000004,29.634094000000001,02534-015-010,swNewberry_A,True,False,False,0.800000000000000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.426657693666545,249361.191750475234585,250880.191750475234585,-12519.808249524765415,26990.191750475234585,12519.808249524765415,26990.191750475234585,0.952468457670749
586,9953,0.300000000000000,1770,1.000000000000000,NEWBERRY,251800,1944,2005,100,1770.000000000000000,0.000000000000000,304.000000000000000,462.000000000000000,19,212086.000000000000000,0.388451885490215,-82.610410000000002,29.633308000000000,02534-017-009,swNewberry_A,True,False,False,0.810000000000000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.482821210688249,263766.945668399217539,265710.945668399217539,13910.945668399217539,51680.945668399217539,13910.945668399217539,51680.945668399217539,1.055246011391578
592,10001,0.400000000000000,1681,1.000000000000000,NEWBERRY,397700,18159,2006,100,1681.000000000000000,0.000000000000000,230.000000000000000,529.000000000000000,18,319886.000000000000000,0.517935847320286,-82.611366000000004,29.632491000000002,02534-021-011,swNewberry_A,True,False,False,0.820000000000000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.493065065297216,266482.822685603983700,284641.822685603983700,-113058.177314396016300,-53403.177314396016300,113058.177314396016300,53403.177314396016300,0.715719946405844
597,10044,8.830000000000000,1860,1.000000000000000,NEWBERRY,476100,22882,2001,100,1860.000000000000000,0.000000000000000,464.000000000000000,630.000000000000000,23,381803.000000000000000,11.433433829595321,-82.620153999999999,29.625214000000000,02538-001-004,swNewberry_A,False,False,False,0.770000000000000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.709449489167680,330859.631093513453379,353741.631093513453379,-122358.368906486546621,-50943.368906486546621,122358.368906486546621,50943.368906486546621,0.742998595029434
598,10161,4.600000000000000,1664,1.000000000000000,SUWANNEE,398500,5721,2002,100,1664.000000000000000,0.000000000000000,48.000000000000000,0.000000000000000,22,333004.000000000000000,5.956262244183292,-82.558881999999997,29.624836999999999,02559-002-000,HSBUI,False,False,False,0.780000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.434940477054337,251435.173802079370944,257156.173802079370944,-141343.826197920629056,-81568.826197920629056,141343.826197920629056,81568.826197920629056,0.645310348311366
599,10172,10.859999999999999,2051,1.000000000000000,NEWBERRY,888800,51664,2015,100,2051.000000000000000,0.000000000000000,978.000000000000000,483.000000000000000,9,703816.000000000000000,14.061958254745774,-82.558655999999999,29.619976000000001,02559-011-000,HSBUI,False,False,False,0.910000000000000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.967998343595104,428479.572424374404363,480143.572424374404363,-408656.427575625595637,-275336.427575625595637,408656.427575625595637,275336.427575625595637,0.540215540531474
600,10193,2.430000000000000,1176,1.000000000000000,SUWANNEE,268700,4091,1994,100,1176.000000000000000,0.000000000000000,64.000000000000000,0.000000000000000,30,224303.999999999970896,3.146460272470740,-82.598714999999999,29.623504000000001,02568-001-000,swNewberry_A,False,False,False,0.700000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.062241750291589,173206.837236319202930,177297.837236319202930,-91402.162763680797070,-51097.162763680767966,91402.162763680797070,51097.162763680767966,0.659835642859394
601,10206,160.000000000000000,1353,1.000000000000000,NEWBERRY,1862000,7603,1994,100,1353.000000000000000,0.000000000000000,248.000000000000000,0.000000000000000,30,1575097.000000000000000,207.174338928114537,-82.614656999999994,29.617031999999998,02573-000-000,swNewberry_A,False,False,False,0.700000000000000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.519944667866506,273742.912089325312991,281345.912089325312991,-1580654.087910674745217,-1301354.087910674745217,1580654.087910674745217,1301354.087910674745217,0.151098771261721
602,10281,5.030000000000000,1800,0.900000000000000,NEWBERRY,440300,43280,2002,100,1500.000000000000000,300.000000000000000,0.000000000000000,0.000000000000000,22,330975.000000000000000,6.513043280052601,-82.636018000000007,29.610624000000001,02580-001-006,swNewberry_A,False,False,False,0.780000000000000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.378012318775923,237521.237325251451693,280801.237325251451693,-159498.762674748548307,-93453.762674748548307,159498.762674748548307,93453.762674748548307,0.637749800874975
606,10490,0.820000000000000,2565,1.000000000000000,SUWANNEE,316100,2611,2007,100,2565.000000000000000,0.000000000000000,0.000000000000000,576.000000000000000,17,266074.000000000000000,1.061768487006587,-82.605958000000001,29.597577000000001,02613-002-000,swNewberry_A,False,False,False,0.830000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.738734496780969,340692.127580996020697,343303.127580996020697,27203.127580996020697,74618.127580996020697,27203.127580996020697,74618.127580996020697,1.086058613037001
607,10552,2.990000000000000,2485,1.150000000000000,NEWBERRY,525500,22157,2018,100,2485.000000000000000,0.000000000000000,315.000000000000000,640.000000000000000,6,424518.000000000000000,3.871570458719141,-82.572147000000001,29.600949000000000,02631-001-025,HSBUI,True,False,False,0.940000000000000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.187004871929172,533388.255300913937390,555545.255300913937390,30045.255300913937390,108870.255300913937390,30045.255300913937390,108870.255300913937390,1.057174605710588
608,10632,5.000000000000000,2110,1.000000000000000,NEWBERRY,443300,21819,2004,100,2110.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,20,354986.000000000000000,6.474198091503579,-82.607755999999995,29.585584999999998,02658-010-004,swNewberry_A,False,False,False,0.800000000000000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.618124005246745,301982.396597766957711,323801.396597766957711,-119498.603402233042289,-53003.603402233042289,119498.603402233042289,53003.603402233042289,0.730434009920521
609,10722,10.670000000000000,1026,1.400000000000000,NEWBERRY,523100,24199,1997,100,1026.000000000000000,0.000000000000000,200.000000000000000,0.000000000000000,27,420436.000000000000000,13.815938727268639,-82.561588999999998,29.575709000000000,02678-006-000,HSBUI,False,False,False,0.730000000000000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.474722793650548,261639.477132709784200,285838.477132709813304,-237261.522867290186696,-158796.522867290215800,237261.522867290186696,158796.522867290215800,0.546431804879965
612,10775,12.970000000000001,1645,1.000000000000000,SUWANNEE,457900,2088,2010,100,1230.000000000000000,415.000000000000000,0.000000000000000,0.000000000000000,14,387127.000000000000000,16.794069849360287,-82.655557000000002,29.552129999999998,02699-001-000,swNewberry_A,False,False,False,0.860000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.624308818401378,303855.888924654747825,305943.888924654747825,-151956.111075345252175,-83271.111075345252175,151956.111075345252175,83271.111075345252175,0.668145640805099
617,11213,5.000000000000000,1672,1.000000000000000,SUWANNEE,268300,904,2008,100,1672.000000000000000,0.000000000000000,452.000000000000000,420.000000000000000,16,227151.000000000000000,6.474198091503579,-82.533910000000006,29.909839999999999,02796-010-010,HSBUI,True,False,False,0.840000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.723625559194245,335583.322980135970283,336487.322980135970283,68187.322980135970283,108432.322980135970283,68187.322980135970283,108432.322980135970283,1.254145818040015
619,11368,32.759999999999998,2276,1.000000000000000,SUWANNEE,507300,13198,1994,100,4552.000000000000000,0.000000000000000,968.000000000000000,0.000000000000000,30,418007.000000000000000,42.418945895531444,-82.502401000000006,29.890391999999999,02823-003-038,HSBUI,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.730260533064094,337817.312595078139566,351015.312595078139566,-156284.687404921860434,-80189.687404921860434,156284.687404921860434,80189.687404921860434,0.691928469534946
621,11560,1.110000000000000,1566,1.000000000000000,SUWANNEE,186400,4334,1994,100,1566.000000000000000,0.000000000000000,84.000000000000000,0.000000000000000,30,154106.000000000000000,1.437271976313795,-82.552660000000003,29.878492000000001,02863-001-034,HSBUI,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.197251840243652,198243.596776415273780,202577.596776415273780,16177.596776415273780,44137.596776415273780,16177.596776415273780,44137.596776415273780,1.086789682276906
622,11573,5.010000000000000,2119,1.150000000000000,SUWANNEE,566100,7305,2000,100,1459.000000000000000,398.000000000000000,314.000000000000000,832.000000000000000,24,473880.000000000000000,6.487146487686585,-82.554766000000001,29.868478000000000,02864-010-006,HSBUI,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.890786147183354,396640.713918664900120,403945.713918664900120,-162154.286081335099880,-77239.286081335099880,162154.286081335099880,77239.286081335099880,0.713558936439966
625,11587,3.030000000000000,1508,1.000000000000000,SUWANNEE,244700,58981,1994,100,1508.000000000000000,0.000000000000000,552.000000000000000,0.000000000000000,30,149013.999999999970896,3.923364043451169,-82.556967999999998,29.858629000000001,02866-002-001,HSBUI,False,False,False,0.700000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.227568950998844,204345.803104110091226,263326.803104110062122,18626.803104110062122,55331.803104110120330,18626.803104110062122,55331.803104110120330,1.076120977131631
626,11603,2.840000000000000,1696,1.150000000000000,SUWANNEE,354100,4716,2016,100,860.000000000000000,836.000000000000000,152.500000000000000,0.000000000000000,8,296269.000000000000000,3.677344515974033,-82.556473999999994,29.865727000000000,02866-011-000,HSBUI,False,False,False,0.920000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.741422383580586,341609.101262106560171,346325.101262106560171,-7774.898737893439829,45340.101262106560171,7774.898737893439829,45340.101262106560171,0.978043211697562
627,11608,5.690000000000000,1832,1.000000000000000,SUWANNEE,292800,1371,2008,100,1832.000000000000000,0.000000000000000,442.000000000000000,0.000000000000000,16,247508.999999999970896,7.367637428131074,-82.541735000000003,29.861170000000001,02867-010-005,HSBUI,False,False,False,0.840000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.612990993507259,300436.288900104700588,301807.288900104700588,9007.288900104700588,52927.288900104729692,9007.288900104700588,52927.288900104729692,1.030762598702543
629,11633,5.140000000000000,1200,1.000000000000000,SUWANNEE,421300,40107,2019,100,2400.000000000000000,0.000000000000000,1696.000000000000000,0.000000000000000,5,317998.000000000000000,6.655475638065679,-82.541869000000005,29.862002000000000,02867-011-004,HSBUI,False,False,False,0.950000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.508898973975683,270735.869685934681911,310842.869685934681911,-110457.130314065318089,-47262.130314065318089,110457.130314065318089,47262.130314065318089,0.737818347225100
631,11701,21.690000000000001,1665,1.000000000000000,SUWANNEE,615000,111292,2004,100,1665.000000000000000,0.000000000000000,72.000000000000000,462.000000000000000,20,411458.000000000000000,28.085071320942529,-82.494395999999995,29.863461000000001,02887-001-002,HSBUI,False,False,False,0.800000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.733960786350199,339069.637747351720463,450361.637747351720463,-164638.362252648279537,-72388.362252648279537,164638.362252648279537,72388.362252648279537,0.732295345930653
635,11958,5.010000000000000,2505,1.000000000000000,SUWANNEE,494600,18680,1994,100,1791.000000000000000,714.000000000000000,0.000000000000000,0.000000000000000,30,401730.000000000000000,6.487146487686585,-82.495355000000004,29.836205000000000,02963-000-000,HSBUI,False,False,False,0.700000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.530181019237959,276559.431570901069790,295239.431570901069790,-199360.568429098930210,-125170.568429098930210,199360.568429098930210,125170.568429098930210,0.596925660272748
636,11975,1.090000000000000,2208,1.000000000000000,SUWANNEE,255000,19724,2000,100,4416.000000000000000,0.000000000000000,1040.000000000000000,0.000000000000000,24,197026.000000000000000,1.411375183947780,-82.500680000000003,29.836981000000002,02966-000-000,HSBUI,False,False,False,0.760000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.465700820422041,259289.589027554990025,279013.589027554960921,24013.589027554960921,62263.589027554990025,24013.589027554960921,62263.589027554990025,1.094170937362961
638,12007,5.630000000000000,1467,1.000000000000000,SUWANNEE,377400,1,2009,100,1467.000000000000000,0.000000000000000,492.000000000000000,0.000000000000000,15,320789.000000000000000,7.289947051033030,-82.463644000000002,29.838259999999998,02975-001-001,HSBUI,False,False,False,0.850000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.495386631485156,267102.198879646311980,267103.198879646311980,-110296.801120353688020,-53686.801120353688020,110296.801120353688020,53686.801120353688020,0.707745625012311
639,12021,2.710000000000000,1597,1.000000000000000,SUWANNEE,335000,1402,1999,100,3194.000000000000000,0.000000000000000,30.000000000000000,0.000000000000000,25,283348.000000000000000,3.509015365594940,-82.460958000000005,29.840876999999999,02975-006-007,HSBUI,False,False,False,0.750000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.314765177720792,222963.905304565734696,224365.905304565734696,-110634.094695434265304,-60384.094695434265304,110634.094695434265304,60384.094695434265304,0.669748971058405
640,12115,2.980000000000000,2502,1.000000000000000,SUWANNEE,638400,34093,2004,100,2110.000000000000000,392.000000000000000,648.000000000000000,697.000000000000000,20,508546.999999999941792,3.858622062536133,-82.494195000000005,29.825071000000001,03012-002-005,HSBUI,False,False,False,0.800000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.824545650559809,371218.326843481103424,405311.326843481103424,-233088.673156518896576,-137328.673156518838368,233088.673156518896576,137328.673156518838368,0.634886163601944
641,12134,6.940000000000000,2236,1.150000000000000,ALACHUA,529100,5038,1995,100,1404.000000000000000,832.000000000000000,0.000000000000000,572.000000000000000,29,444697.000000000000000,8.986186951006969,-82.503099000000006,29.815033000000000,03013-010-009,Alachua_Main,True,False,False,0.710000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.829507408840975,373064.799538211198524,378102.799538211198524,-150997.200461788801476,-71632.200461788801476,150997.200461788801476,71632.200461788801476,0.714615005742225
642,12151,2.000000000000000,2748,1.150000000000000,ALACHUA,543200,10667,2012,100,2448.500000000000000,0.000000000000000,355.500000000000000,506.000000000000000,12,451052.999999999941792,2.589679236601432,-82.501540000000006,29.816285000000001,03013-020-014,Alachua_Main,True,False,False,0.880000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.133946766741433,505825.368288300640415,516492.368288300640415,-26707.631711699359585,54772.368288300698623,26707.631711699359585,54772.368288300698623,0.950832784035900
643,12210,1.050000000000000,1750,1.000000000000000,ALACHUA,403800,7749,2002,100,1750.000000000000000,0.000000000000000,206.000000000000000,506.000000000000000,22,335481.000000000000000,1.359581599215752,-82.529550999999998,29.815978000000001,03024-010-002,Alachua_Main,True,False,False,0.780000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.530084899173159,276532.849937952007167,284281.849937952007167,-119518.150062047992833,-58948.150062047992833,119518.150062047992833,58948.150062047992833,0.704016468395126
644,12230,1.070000000000000,2645,1.000000000000000,ALACHUA,488100,3151,2000,100,2645.000000000000000,0.000000000000000,120.000000000000000,613.000000000000000,24,411734.000000000000000,1.385478391581766,-82.532368000000005,29.814959000000002,03024-010-023,Alachua_Main,True,False,False,0.760000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.745761090837522,343094.463093783066142,346245.463093783066142,-141854.536906216933858,-68639.536906216933858,141854.536906216933858,68639.536906216933858,0.709374028055282
647,12254,1.050000000000000,2694,1.000000000000000,ALACHUA,535500,21831,2000,100,1866.000000000000000,828.000000000000000,406.000000000000000,572.000000000000000,24,433344.000000000000000,1.359581599215752,-82.534345000000002,29.816786000000000,03024-020-017,Alachua_Main,True,False,False,0.760000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.761487744448127,348532.842537434131373,370363.842537434131373,-165136.157462565868627,-84811.157462565868627,165136.157462565868627,84811.157462565868627,0.691622488398570
648,12259,1.050000000000000,2209,1.000000000000000,ALACHUA,511800,21815,2005,100,1725.000000000000000,484.000000000000000,512.000000000000000,484.000000000000000,19,413215.000000000000000,1.359581599215752,-82.531979000000007,29.816797999999999,03024-020-022,Alachua_Main,True,False,False,0.810000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.717765135957560,333622.414166297414340,355437.414166297414340,-156362.585833702585660,-79592.585833702585660,156362.585833702585660,79592.585833702585660,0.694484982739932
649,12264,1.040000000000000,2148,1.000000000000000,ALACHUA,447900,9376,2001,100,1872.000000000000000,276.000000000000000,279.000000000000000,525.000000000000000,23,371339.000000000000000,1.346633203032745,-82.529608999999994,29.816810000000000,03024-020-027,Alachua_Main,True,False,False,0.770000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.637915084113775,308018.487379504251294,317394.487379504251294,-130505.512620495748706,-63320.512620495748706,130505.512620495748706,63320.512620495748706,0.708628013796616
667,12395,0.140000000000000,1742,1.000000000000000,HIGH SPRINGS,371100,1202,2016,100,1742.000000000000000,0.000000000000000,173.000000000000000,436.000000000000000,8,314233.000000000000000,0.181277546562100,-82.551654999999997,29.807130000000001,03034-010-054,High_Springs_Main,True,False,False,0.920000000000000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.521389754733072,274138.780339515535161,275340.780339515535161,-95759.219660484464839,-40094.219660484464839,95759.219660484464839,40094.219660484464839,0.741958448772610
676,12500,0.230000000000000,1477,1.000000000000000,SUWANNEE,217600,408,2006,100,1477.000000000000000,0.000000000000000,214.000000000000000,400.000000000000000,18,184552.000000000000000,0.297813112209165,-82.528408999999996,29.810358000000001,03043-010-000,HSBUI,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.346608264405393,230178.014448932342930,230586.014448932342930,12986.014448932342930,45626.014448932342930,12986.014448932342930,45626.014448932342930,1.059678375224873
684,12639,5.300000000000000,1812,1.000000000000000,ALACHUA,489000,299,2004,100,1812.000000000000000,0.000000000000000,370.000000000000000,441.000000000000000,20,415351.000000000000000,6.862649976993794,-82.522778000000002,29.813331000000002,03049-001-003,Alachua_Main,False,False,False,0.800000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.675730563772429,319889.391599258640781,320188.391599258640781,-168811.608400741359219,-95461.608400741359219,168811.608400741359219,95461.608400741359219,0.654781986910549
686,12642,5.300000000000000,1838,1.000000000000000,ALACHUA,535000,5395,2008,100,1838.000000000000000,0.000000000000000,460.000000000000000,568.000000000000000,16,449355.000000000000000,6.862649976993794,-82.521763000000007,29.813320000000001,03049-001-006,Alachua_Main,False,False,False,0.840000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.748939521910639,344186.700076757755596,349581.700076757755596,-185418.299923242244404,-105168.299923242244404,185418.299923242244404,105168.299923242244404,0.653423738461229
690,12673,0.250000000000000,1503,1.000000000000000,ALACHUA,349600,1286,2013,100,1503.000000000000000,0.000000000000000,296.000000000000000,400.000000000000000,11,295874.000000000000000,0.323709904575179,-82.522255000000001,29.807614999999998,03053-010-007,Alachua_Main,True,False,False,0.890000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.468841267102510,260105.154105731926393,261391.154105731926393,-88208.845894268073607,-35768.845894268073607,88208.845894268073607,35768.845894268073607,0.747686367579325
691,12676,0.230000000000000,2600,1.150000000000000,ALACHUA,530100,2165,2005,100,1300.000000000000000,1300.000000000000000,576.000000000000000,529.000000000000000,19,448420.000000000000000,0.297813112209165,-82.518777000000000,29.807224000000001,03053-010-010,Alachua_Main,True,False,False,0.810000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.817797169795805,368721.601133726013359,370886.601133726013359,-159213.398866273986641,-79698.398866273986641,159213.398866273986641,79698.398866273986641,0.699654029680675
