OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Duck_Pond,Gainesvilleish_Region,Haile,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,High_Springs_Main,LACROSSE_1,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Real_Tioga,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_B,WaldoRural_C,West_Outer_Gainesville,West_of_Waldo_rd,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
3864,48892,0.200000000000000,1868,1.000000000000000,GAINESVILLE,359100,3464,1994,100,824.000000000000000,2912.000000000000000,224.000000000000000,0.000000000000000,30,301771.000000000000000,0.258967923660143,-82.363894000000002,29.646186000000000,06460-114-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.504643148372525,269586.113356613845099,273050.113356613845099,-86049.886643386154901,-32184.886643386154901,86049.886643386154901,32184.886643386154901,0.760373470778652
3865,48895,0.210000000000000,1913,1.000000000000000,GAINESVILLE,506400,872,2005,100,3825.000000000000000,0.000000000000000,719.000000000000000,840.000000000000000,19,429567.999999999941792,0.271916319843150,-82.363732999999996,29.646671999999999,06460-117-000,MidtownEast_A,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.835432268798709,375281.717208790127188,376153.717208790127188,-130246.282791209872812,-54286.282791209814604,130246.282791209872812,54286.282791209814604,0.742799599543424
3876,48998,0.390000000000000,1692,1.000000000000000,GAINESVILLE,438800,6345,2012,100,3384.000000000000000,0.000000000000000,376.000000000000000,1050.000000000000000,12,366635.000000000000000,0.504987451137279,-82.369011999999998,29.653632000000002,06462-033-000,MidtownEast_A,True,False,False,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.907397181208866,403284.352403671713546,409629.352403671713546,-29170.647596328286454,36649.352403671713546,29170.647596328286454,36649.352403671713546,0.933521769379379
6003,78660,0.360000000000000,1879,1.000000000000000,GAINESVILLE,308000,2564,1994,100,1879.000000000000000,0.000000000000000,48.000000000000000,0.000000000000000,30,259236.000000000000000,0.466142262588258,-82.343581000000000,29.667795999999999,09011-002-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.546364965655451,281071.669010450481437,283635.669010450481437,-24364.330989549518563,21835.669010450481437,24364.330989549518563,21835.669010450481437,0.920895029254709
6004,78663,0.350000000000000,1923,1.000000000000000,GAINESVILLE,401900,37129,2000,100,1923.000000000000000,0.000000000000000,42.000000000000000,0.000000000000000,24,304486.000000000000000,0.453193866405251,-82.343584000000007,29.666971000000000,09011-005-000,MidtownEast_A,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.653256516625349,312780.365838693920523,349909.365838693920523,-51990.634161306079477,8294.365838693920523,51990.634161306079477,8294.365838693920523,0.870637884644673
6054,79236,0.390000000000000,1922,1.000000000000000,GAINESVILLE,339900,2806,1999,100,1922.000000000000000,0.000000000000000,72.000000000000000,0.000000000000000,25,286109.000000000000000,0.504987451137279,-82.344111999999996,29.665723000000000,09020-007-000,MidtownEast_A,True,False,False,0.750000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.649537068068598,311619.156226812221576,314425.156226812221576,-25474.843773187778424,25510.156226812221576,25474.843773187778424,25510.156226812221576,0.925051945356906
6055,79239,0.320000000000000,2808,1.000000000000000,GAINESVILLE,442300,1452,2000,100,2570.000000000000000,0.000000000000000,262.000000000000000,0.000000000000000,24,374503.000000000000000,0.414348677856229,-82.343546000000003,29.665384000000000,09020-010-000,MidtownEast_A,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.888976833780532,395923.715391987236217,397375.715391987236217,-44924.284608012763783,21420.715391987236217,44924.284608012763783,21420.715391987236217,0.898430285760767
6056,79243,0.390000000000000,2240,1.000000000000000,GAINESVILLE,318500,3536,1994,100,4480.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,267189.000000000000000,0.504987451137279,-82.345241000000001,29.666027000000000,09021-004-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.636347844762392,307536.126771125884261,311072.126771125884261,-7427.873228874115739,40347.126771125884261,7427.873228874115739,40347.126771125884261,0.976678576989406
6057,79244,0.390000000000000,1593,1.000000000000000,GAINESVILLE,443800,240,2008,100,1383.000000000000000,0.000000000000000,305.000000000000000,252.000000000000000,16,376990.000000000000000,0.504987451137279,-82.344753999999995,29.666025999999999,09021-005-000,MidtownEast_A,True,False,False,0.840000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.786444814103529,357340.652366349415388,357580.652366349415388,-86219.347633650584612,-19649.347633650584612,86219.347633650584612,19649.347633650584612,0.805724768738958
6058,79252,0.390000000000000,1976,1.000000000000000,GAINESVILLE,361400,8418,1994,100,1976.000000000000000,0.000000000000000,64.000000000000000,0.000000000000000,30,298772.000000000000000,0.504987451137279,-82.346367999999998,29.666029999999999,09022-004-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.585403918349726,292261.409374957962427,300679.409374957962427,-60720.590625042037573,-6510.590625042037573,60720.590625042037573,6510.590625042037573,0.831985084048030
6059,79256,0.320000000000000,1762,1.000000000000000,GAINESVILLE,353300,3617,2001,100,1762.000000000000000,0.000000000000000,77.000000000000000,286.000000000000000,23,296688.000000000000000,0.414348677856229,-82.346457000000001,29.665386000000002,09022-008-000,MidtownEast_A,True,False,False,0.770000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.724868486314520,336000.687916748283897,339617.687916748283897,-13682.312083251716103,39312.687916748283897,13682.312083251716103,39312.687916748283897,0.961272821728696
6060,79261,0.370000000000000,1994,1.000000000000000,GAINESVILLE,320000,3460,1999,100,1994.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,25,268540.000000000000000,0.479090658771265,-82.346970999999996,29.666405000000001,09023-001-002,MidtownEast_A,True,False,False,0.750000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.666680801927006,317007.528543823107611,320467.528543823107611,467.528543823107611,48467.528543823107611,467.528543823107611,48467.528543823107611,1.001461026699447
6061,79265,1.120000000000000,2007,1.000000000000000,GAINESVILLE,421400,12739,1999,100,2007.000000000000000,0.000000000000000,170.000000000000000,0.000000000000000,25,345451.000000000000000,1.450220372496802,-82.347408000000001,29.665747000000000,09023-002-001,MidtownEast_A,True,False,False,0.750000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.766650293259655,350336.812885339255445,363075.812885339255445,-58324.187114660744555,4885.812885339255445,58324.187114660744555,4885.812885339255445,0.861594240354388
6062,79275,0.310000000000000,1946,1.000000000000000,GAINESVILLE,466000,464,2007,100,1946.000000000000000,0.000000000000000,76.000000000000000,0.000000000000000,17,395635.999999999941792,0.401400281673222,-82.343547000000001,29.664864999999999,09025-001-000,MidtownEast_A,True,False,False,0.830000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.756966696042191,346960.665307867922820,347424.665307867922820,-118575.334692132077180,-48675.334692132018972,118575.334692132077180,48675.334692132018972,0.745546492076970
6063,79330,0.460000000000000,2026,1.000000000000000,GAINESVILLE,402400,3010,2007,100,1646.000000000000000,0.000000000000000,408.000000000000000,0.000000000000000,17,339030.000000000000000,0.595626224418329,-82.340119000000001,29.661600000000000,09069-000-000,MidtownEast_A,True,False,False,0.830000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.823892862346231,370976.078971933515277,373986.078971933515277,-28413.921028066484723,31946.078971933515277,28413.921028066484723,31946.078971933515277,0.929388864244368
6064,79336,0.470000000000000,1456,1.000000000000000,GAINESVILLE,393800,5717,1994,100,1456.000000000000000,0.000000000000000,24.000000000000000,0.000000000000000,30,329012.999999999941792,0.608574620601336,-82.339624000000001,29.659616000000000,09075-000-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.407637143722106,244663.027226560428971,250380.027226560428971,-143419.972773439571029,-84349.972773439512821,143419.972773439571029,84349.972773439512821,0.635805046283800
6065,79337,0.290000000000000,1473,1.000000000000000,GAINESVILLE,358300,11810,1994,100,1473.000000000000000,0.000000000000000,277.000000000000000,0.000000000000000,30,292745.000000000000000,0.375503489307208,-82.340186000000003,29.660937000000001,09076-000-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.390578323063940,240524.761840554856462,252334.761840554856462,-105965.238159445143538,-52220.238159445143538,105965.238159445143538,52220.238159445143538,0.704255545187147
6066,79341,0.290000000000000,3472,1.000000000000000,GAINESVILLE,396900,11764,1985,100,2866.000000000000000,0.000000000000000,606.000000000000000,0.000000000000000,39,325601.000000000000000,0.375503489307208,-82.340759000000006,29.660553000000000,09080-000-000,MidtownEast_A,True,False,False,0.610000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.759989257793881,348010.961837612732779,359774.961837612732779,-37125.038162387267221,22409.961837612732779,37125.038162387267221,22409.961837612732779,0.906462488882874
6067,79345,0.280000000000000,2213,1.000000000000000,GAINESVILLE,337400,4176,1994,100,2213.000000000000000,0.000000000000000,78.000000000000000,0.000000000000000,30,282614.000000000000000,0.362555093124200,-82.340106000000006,29.660056000000001,09083-001-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.629146308462515,305329.349820155883208,309505.349820155883208,-27894.650179844116792,22715.349820155883208,27894.650179844116792,22715.349820155883208,0.917324688263651
6068,79355,0.360000000000000,1349,1.000000000000000,GAINESVILLE,302200,8635,1994,100,943.000000000000000,406.000000000000000,0.000000000000000,0.000000000000000,30,248235.000000000000000,0.466142262588258,-82.340694999999997,29.665472000000001,09085-005-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.319421958057054,224004.620544906880241,232639.620544906880241,-69560.379455093119759,-24230.379455093119759,69560.379455093119759,24230.379455093119759,0.769820054748203
6069,79379,0.700000000000000,2649,1.000000000000000,GAINESVILLE,479600,2500,2010,100,2411.000000000000000,0.000000000000000,536.000000000000000,0.000000000000000,14,405160.000000000000000,0.906387732810501,-82.340953999999996,29.664176000000001,09102-000-000,MidtownEast_A,True,False,False,0.860000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.065053473551712,472150.690690088900737,474650.690690088900737,-4949.309309911099263,66990.690690088900737,4949.309309911099263,66990.690690088900737,0.989680339220369
6070,79393,0.360000000000000,2116,1.000000000000000,GAINESVILLE,217800,4429,2010,100,1258.000000000000000,570.000000000000000,682.000000000000000,0.000000000000000,14,180701.000000000000000,0.466142262588258,-82.346671999999998,29.663117000000000,09114-000-000,MidtownEast_A,True,False,False,0.860000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.875206692451357,390509.155063307785895,394938.155063307785895,177138.155063307785895,209808.155063307785895,177138.155063307785895,209808.155063307785895,1.813306497076712
6071,79404,0.350000000000000,1607,1.000000000000000,GAINESVILLE,361200,4745,1994,100,1391.000000000000000,0.000000000000000,244.000000000000000,0.000000000000000,30,302275.000000000000000,0.453193866405251,-82.348014000000006,29.663570000000000,09120-002-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.458314035638011,257381.329265698237577,262126.329265698237577,-99073.670734301762423,-44893.670734301762423,99073.670734301762423,44893.670734301762423,0.725709660204037
6072,79415,0.360000000000000,2607,1.000000000000000,GAINESVILLE,498400,2461,2009,100,2607.000000000000000,0.000000000000000,286.000000000000000,0.000000000000000,15,421179.000000000000000,0.466142262588258,-82.349950000000007,29.663574000000001,09127-001-000,MidtownEast_A,True,False,False,0.850000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.983964213285251,435375.524895795504563,437836.524895795504563,-60563.475104204495437,14196.524895795504563,60563.475104204495437,14196.524895795504563,0.878484199229124
6074,79419,0.360000000000000,2192,1.000000000000000,GAINESVILLE,367200,3348,1994,100,2192.000000000000000,0.000000000000000,248.000000000000000,0.000000000000000,30,308772.000000000000000,0.466142262588258,-82.349355000000003,29.663122000000001,09130-000-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.650745378424311,311995.916456123348325,315343.916456123348325,-51856.083543876651675,3223.916456123348325,51856.083543876651675,3223.916456123348325,0.858779728911011
6075,79428,0.500000000000000,2797,1.000000000000000,GAINESVILLE,425400,2860,2005,100,2797.000000000000000,0.000000000000000,675.000000000000000,0.000000000000000,19,358730.000000000000000,0.647419809150358,-82.350763999999998,29.663125000000001,09137-000-000,MidtownEast_A,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.002753332935523,443633.181845434650313,446493.181845434650313,21093.181845434650313,84903.181845434650313,21093.181845434650313,84903.181845434650313,1.049584348484802
6077,79437,0.550000000000000,3007,1.000000000000000,GAINESVILLE,587900,10355,2000,100,685.000000000000000,2322.000000000000000,250.000000000000000,0.000000000000000,24,489359.999999999941792,0.712161790065394,-82.354027000000002,29.663322999999998,09138-006-000,MidtownEast_A,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.974425373639024,431242.292040640604682,441597.292040640604682,-146302.707959359395318,-58117.707959359337110,146302.707959359395318,58117.707959359337110,0.751143548291615
6078,79441,0.520000000000000,1632,1.000000000000000,GAINESVILLE,348400,525,1994,100,1632.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,30,295615.000000000000000,0.673316601516372,-82.354890999999995,29.662037999999999,09139-004-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.491194468719659,265984.806768164387904,266509.806768164387904,-81890.193231835612096,-29630.193231835612096,81890.193231835612096,29630.193231835612096,0.764953521148578
6079,79445,0.570000000000000,2040,1.000000000000000,GAINESVILLE,499800,25908,1994,100,2040.000000000000000,0.000000000000000,160.000000000000000,0.000000000000000,30,398922.000000000000000,0.738058582431408,-82.353316000000007,29.662132000000000,09141-000-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.641233464541120,309042.307672399678268,334950.307672399678268,-164849.692327600321732,-89879.692327600321732,164849.692327600321732,89879.692327600321732,0.670168682817927
6080,79477,0.380000000000000,1936,1.000000000000000,GAINESVILLE,498500,3885,2000,100,1936.000000000000000,0.000000000000000,181.000000000000000,0.000000000000000,24,419840.000000000000000,0.492039054954272,-82.346964999999997,29.662047000000001,09166-001-000,MidtownEast_A,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.672961218799742,319004.733048562600743,322889.733048562600743,-175610.266951437399257,-100835.266951437399257,175610.266951437399257,100835.266951437399257,0.647722633999123
6081,79478,0.420000000000000,2729,1.000000000000000,GAINESVILLE,629100,3382,2012,100,2221.000000000000000,0.000000000000000,508.000000000000000,0.000000000000000,12,531353.000000000000000,0.543832639686301,-82.346648999999999,29.661971999999999,09167-000-000,MidtownEast_A,True,False,False,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.068389126015445,473728.250938369892538,477110.250938369892538,-151989.749061630107462,-57624.749061630107462,151989.749061630107462,57624.749061630107462,0.758401289045255
6082,79481,0.680000000000000,1908,1.000000000000000,GAINESVILLE,377500,888,1994,100,1908.000000000000000,0.000000000000000,81.000000000000000,0.000000000000000,30,319987.000000000000000,0.880490940444487,-82.345589000000004,29.661724000000000,09169-001-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.610384381702001,299654.187882429978345,300542.187882429978345,-76957.812117570021655,-20332.812117570021655,76957.812117570021655,20332.812117570021655,0.796138246046172
6083,79488,0.940000000000000,2900,1.400000000000000,GAINESVILLE,775400,18773,2011,100,2899.500000000000000,0.000000000000000,1167.000000000000000,726.000000000000000,13,640317.000000000000000,1.217149241202673,-82.345898000000005,29.660788000000000,09173-000-000,MidtownEast_A,True,False,False,0.870000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.610518436029789,814653.734281625016592,833426.734281625016592,58026.734281625016592,174336.734281625016592,58026.734281625016592,174336.734281625016592,1.074834581224690
6084,79498,0.350000000000000,2088,1.000000000000000,GAINESVILLE,455200,15632,2005,100,1884.000000000000000,0.000000000000000,650.000000000000000,0.000000000000000,19,371288.000000000000000,0.453193866405251,-82.350759999999994,29.660108999999999,09183-000-000,MidtownEast_A,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.794693313983158,360300.366514271008782,375932.366514271008782,-79267.633485728991218,-10987.633485728991218,79267.633485728991218,10987.633485728991218,0.825861965101650
6085,79504,0.390000000000000,2582,1.000000000000000,GAINESVILLE,372800,4132,1994,100,2322.000000000000000,0.000000000000000,284.000000000000000,0.000000000000000,30,312748.000000000000000,0.504987451137279,-82.351786000000004,29.660043000000002,09189-000-000,MidtownEast_A,False,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.700888461190653,328039.222559342975728,332171.222559342975728,-40628.777440657024272,15291.222559342975728,40628.777440657024272,15291.222559342975728,0.891017227895233
6086,79509,0.400000000000000,1493,1.000000000000000,GAINESVILLE,343400,2700,2007,100,1301.000000000000000,0.000000000000000,302.000000000000000,0.000000000000000,17,289190.000000000000000,0.517935847320286,-82.353398999999996,29.660328000000000,09194-000-000,MidtownEast_A,False,False,False,0.830000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.566426841122562,286767.436688171757851,289467.436688171757851,-53932.563311828242149,-2422.563311828242149,53932.563311828242149,2422.563311828242149,0.842945360186872
6087,79515,0.360000000000000,1915,1.000000000000000,GAINESVILLE,423200,2623,2015,100,1915.000000000000000,0.000000000000000,275.000000000000000,0.000000000000000,9,357096.999999999941792,0.466142262588258,-82.354798000000002,29.661515000000001,09200-004-000,MidtownEast_A,True,False,False,0.910000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.874335886059463,390169.245214299531654,392792.245214299531654,-30407.754785700468346,33072.245214299589861,30407.754785700468346,33072.245214299589861,0.928148027443997
6088,79526,0.250000000000000,1567,1.000000000000000,GAINESVILLE,329200,1831,1994,100,2942.000000000000000,0.000000000000000,192.000000000000000,0.000000000000000,30,277989.000000000000000,0.323709904575179,-82.349547000000001,29.660391000000001,09204-000-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.414183252478978,246269.871562484826427,248100.871562484826427,-81099.128437515173573,-31719.128437515173573,81099.128437515173573,31719.128437515173573,0.753647848002688
6089,79530,0.250000000000000,1508,1.000000000000000,GAINESVILLE,294200,320,1994,100,1508.000000000000000,0.000000000000000,20.000000000000000,0.000000000000000,30,249750.000000000000000,0.323709904575179,-82.350364999999996,29.659775000000000,09209-000-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.376965050822259,237272.619152731494978,237592.619152731494978,-56607.380847268505022,-12477.380847268505022,56607.380847268505022,12477.380847268505022,0.807588780260814
6090,79535,0.250000000000000,1737,1.000000000000000,GAINESVILLE,338000,3833,1994,100,1737.000000000000000,0.000000000000000,156.000000000000000,0.000000000000000,30,283467.000000000000000,0.323709904575179,-82.349891999999997,29.659654000000000,09213-001-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.475959606312646,261963.276349141233368,265796.276349141262472,-72203.723650858737528,-21503.723650858766632,72203.723650858737528,21503.723650858766632,0.786379515825862
6091,79536,0.250000000000000,2340,1.000000000000000,GAINESVILLE,364800,3613,1994,100,2340.000000000000000,0.000000000000000,205.000000000000000,0.000000000000000,30,306467.000000000000000,0.323709904575179,-82.349892999999994,29.659929000000002,09213-002-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.660067820828225,314918.080105463566724,318531.080105463566724,-46268.919894536433276,8451.080105463566724,46268.919894536433276,8451.080105463566724,0.873166338008398
6092,79537,0.250000000000000,1656,1.000000000000000,GAINESVILLE,384500,900,1994,100,1656.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,325925.000000000000000,0.323709904575179,-82.349892999999994,29.660204000000000,09213-003-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.415443366355763,246580.395251590060070,247480.395251590060070,-137019.604748409939930,-79344.604748409939930,137019.604748409939930,79344.604748409939930,0.643642120290221
6093,79547,0.370000000000000,2006,1.000000000000000,GAINESVILLE,529900,2269,2008,100,1885.500000000000000,120.000000000000000,243.500000000000000,484.000000000000000,16,448145.999999999941792,0.479090658771265,-82.348731000000001,29.660218000000000,09214-005-000,MidtownEast_A,True,False,False,0.840000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.934970112238551,414558.804594173503574,416827.804594173503574,-113072.195405826496426,-33587.195405826438218,113072.195405826496426,33587.195405826438218,0.786615973946355
6094,79548,0.320000000000000,1369,1.000000000000000,GAINESVILLE,326400,3300,1994,100,1369.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,274140.000000000000000,0.414348677856229,-82.348695000000006,29.659925000000001,09214-006-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.318901764550073,223888.125098480086308,227188.125098480086308,-99211.874901519913692,-50251.874901519913692,99211.874901519913692,50251.874901519913692,0.696042049934069
