prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,HighSprings_A,HighSprings_B,HighSprings_B1,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
32290,0.25,1170,1.0,GAINESVILLE,193800,2104,1994,100,1170.0,0.0,125.0,520.0,30,162626.0,0.32370990457517895,-82.361622,29.705885,06014-020-029,Springtree_B,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.169580731095419,192833.17793820307,194937.17793820307,1137.1779382030654,30207.177938203065,1137.1779382030654,30207.177938203065,1.005867791218798
32293,0.25,1025,1.0,GAINESVILLE,160800,1542,1994,100,1025.0,0.0,64.0,0.0,30,135138.0,0.32370990457517895,-82.36162,29.706669,06014-020-032,Springtree_B,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.954796194340872,155561.46321531566,157103.46321531566,-3696.5367846843437,20423.463215315656,3696.5367846843437,20423.463215315656,0.9770115871599232
32296,0.25,1271,1.0,GAINESVILLE,265200,439,1995,100,1271.0,0.0,36.0,450.0,29,224981.0,0.32370990457517895,-82.362172,29.706148,06014-020-035,Springtree_B,True,False,False,0.71,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.222810346532974,203375.71222286337,203814.71222286337,-61385.28777713663,-21605.287777136633,61385.28777713663,21605.287777136633,0.7685320973712797
32310,0.25,1118,1.0,GAINESVILLE,259500,824,1998,100,1118.0,0.0,104.0,572.0,26,219751.0,0.32370990457517895,-82.363055,29.705629,06014-020-049,Springtree_B,True,False,False,0.74,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.204985599565443,199782.70893114086,200606.70893114086,-58893.29106885914,-19968.291068859136,58893.29106885914,19968.291068859136,0.7730509014687509
32312,0.23,1196,1.0,GAINESVILLE,247500,1010,2004,100,2392.0,0.0,360.0,0.0,20,209365.0,0.2978131122091647,-82.363416,29.705377,06014-020-051,Springtree_B,True,False,False,0.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.212334618027025,201256.32392703294,202266.32392703294,-45233.676072967064,-8108.676072967064,45233.676072967064,8108.676072967064,0.8172376724324563
32313,0.25,1230,1.0,GAINESVILLE,220200,4742,1994,100,1230.0,0.0,18.0,546.0,30,182427.99999999997,0.32370990457517895,-82.363418,29.70563,06014-020-052,Springtree_B,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.184008403169642,195635.47852158768,200377.47852158768,-19822.521478412324,13207.478521587705,19822.521478412324,13207.478521587705,0.9099794664922238
32319,0.25,1324,1.0,GAINESVILLE,195000,860,1994,100,2648.0,0.0,72.0,1040.0,30,164890.0,0.32370990457517895,-82.363936,29.706416,06014-020-058,Springtree_B,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.255210877334758,210073.1069257212,210933.1069257212,15933.106925721193,45183.10692572119,15933.106925721193,45183.10692572119,1.081708240644724
32324,0.23,1690,1.0,GAINESVILLE,200000,3140,1994,100,3172.0,0.0,520.0,0.0,30,166860.0,0.2978131122091647,-82.364298,29.705381,06014-020-063,Springtree_B,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.277913467084375,214896.8591420685,218036.8591420685,18036.85914206851,48036.85914206851,18036.85914206851,48036.85914206851,1.0901842957103425
32328,0.25,1118,1.0,GAINESVILLE,266700,513,2000,100,1118.0,0.0,104.0,546.0,24,226182.0,0.32370990457517895,-82.364298,29.706417,06014-020-067,Springtree_B,True,False,False,0.76,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.23445870333156,205758.55624890787,206271.55624890787,-60428.44375109213,-20423.443751092127,60428.44375109213,20423.443751092127,0.7734216582261263
32333,0.25,1572,1.0,GAINESVILLE,273700,2919,1995,100,1572.0,0.0,52.0,0.0,29,229726.00000000003,0.32370990457517895,-82.36485,29.705896,06014-020-072,Springtree_B,True,False,False,0.71,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.234331685857615,205732.42297657684,208651.42297657684,-65048.57702342316,-23993.57702342319,65048.57702342316,23993.57702342319,0.7623362184018153
32343,0.25,1156,1.0,GAINESVILLE,231200,1492,1995,100,1156.0,0.0,40.0,228.0,29,195028.0,0.32370990457517895,-82.365731,29.706422,06014-020-082,Springtree_B,True,False,False,0.71,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.151227913958378,189326.42372487648,190818.42372487648,-40381.576275123516,-5701.576275123516,40381.576275123516,5701.576275123516,0.8253392029622685
32344,0.25,1504,1.0,GAINESVILLE,285600,827,1995,100,1504.0,0.0,0.0,526.0,29,241932.99999999997,0.32370990457517895,-82.365732,29.706161,06014-020-083,Springtree_B,True,False,False,0.71,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.296816578464934,218997.7157688316,219824.7157688316,-65775.28423116839,-22935.284231168363,65775.28423116839,22935.284231168363,0.7696943829440882
32351,0.25,1334,1.0,GAINESVILLE,269300,1656,2005,100,1334.0,0.0,48.0,0.0,19,227249.0,0.32370990457517895,-82.366094,29.706162,06014-020-090,Springtree_B,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.282047997965982,215787.19613714213,217443.19613714213,-51856.803862857865,-11461.803862857865,51856.803862857865,11461.803862857865,0.8074385300302345
32356,0.25,1388,1.0,GAINESVILLE,279000,804,1995,100,1388.0,0.0,192.0,520.0,29,236345.99999999997,0.32370990457517895,-82.366614,29.706164,06014-020-095,Springtree_B,True,False,False,0.71,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.295695357152384,218752.30846617004,219556.30846617004,-59443.69153382996,-17593.69153382993,59443.69153382996,17593.69153382993,0.7869401737138711
32363,0.25,1552,1.0,GAINESVILLE,273300,665,2000,100,1552.0,0.0,0.0,441.0,24,231640.0,0.32370990457517895,-82.366976,29.706165,06014-021-002,Springtree_B,True,False,False,0.76,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.390352508574244,240470.45399618053,241135.45399618053,-32164.546003819472,8830.453996180528,32164.546003819472,8830.453996180528,0.8823104793127717
32370,0.25,1548,1.0,GAINESVILLE,278100,5587,1995,100,3096.0,0.0,0.0,0.0,29,230797.99999999997,0.32370990457517895,-82.367497,29.705644,06014-021-009,Springtree_B,True,False,False,0.71,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.18790182293315,196398.65427782945,201985.65427782945,-76114.34572217055,-34399.34572217052,76114.34572217055,34399.34572217052,0.726305840625061
32376,0.24,1148,1.0,GAINESVILLE,292600,3494,2005,100,1148.0,0.0,0.0,0.0,19,245216.0,0.3107615083921718,-82.366159,29.704959,06014-021-015,Springtree_B,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.149633529546492,189024.80513801242,192518.80513801242,-100081.19486198758,-56191.19486198758,100081.19486198758,56191.19486198758,0.6579590059398921
32415,0.25,1350,1.0,GAINESVILLE,229500,1135,1994,100,1350.0,0.0,36.0,520.0,30,193940.0,0.32370990457517895,-82.361605,29.708376,06014-022-012,Springtree_B,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.246954977058941,208345.9039226721,209480.9039226721,-20019.096077327908,14405.903922672092,20019.096077327908,14405.903922672092,0.9127708231924709
32425,0.24,1350,1.0,GAINESVILLE,222800,4404,1994,100,1350.0,0.0,36.0,520.0,30,184976.0,0.3107615083921718,-82.362152,29.708653,06014-022-022,Springtree_B,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.243836512563544,207697.1966295719,212101.1966295719,-10698.803370428097,22721.196629571903,10698.803370428097,22721.196629571903,0.9519802362189044
32428,0.25,1056,1.0,GAINESVILLE,213500,392,2000,100,1056.0,0.0,0.0,0.0,24,181083.0,0.32370990457517895,-82.362152,29.707889,06014-022-025,Springtree_B,True,False,False,0.76,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.028278331436915,167422.91769107615,167814.91769107615,-45685.082308923855,-13660.082308923855,45685.082308923855,13660.082308923855,0.7860183498411061
32444,0.24,1710,1.0,GAINESVILLE,280500,440,2005,100,1710.0,0.0,144.0,0.0,19,237984.99999999997,0.3107615083921718,-82.363043,29.707891,06014-022-043,Springtree_B,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.443025471235002,253476.2657088298,253916.2657088298,-26583.7342911702,15491.26570882983,26583.7342911702,15491.26570882983,0.905227328730231
32453,0.25,1410,1.0,GAINESVILLE,279600,632,2000,100,1410.0,0.0,245.0,546.0,24,237028.0,0.32370990457517895,-82.363408,29.709419,06014-022-052,Springtree_B,True,False,False,0.76,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.386297588643693,239497.33984290875,240129.33984290875,-39470.660157091246,2469.339842908754,39470.660157091246,2469.339842908754,0.8588316875640514
32454,0.25,1432,1.0,GAINESVILLE,261400,2680,2000,100,1432.0,0.0,0.0,494.0,24,219509.99999999997,0.32370990457517895,-82.363927,29.70942,06014-022-055,Springtree_B,True,False,False,0.76,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.34273046640083,229287.15899889066,231967.15899889066,-29432.841001109337,9777.158998890693,29432.841001109337,9777.158998890693,0.8874030566139658
32468,0.24,1170,1.0,GAINESVILLE,238800,1212,1994,100,1170.0,0.0,100.0,520.0,30,201768.0,0.3107615083921718,-82.364278,29.709163,06014-022-069,Springtree_B,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.164407493954254,191838.18207386206,193050.18207386206,-45749.81792613794,-9929.817926137941,45749.81792613794,9929.817926137941,0.8084178478804944
32478,0.24,1243,1.0,GAINESVILLE,260700,4160,1997,100,1243.0,0.0,0.0,490.0,27,217435.0,0.3107615083921718,-82.365193,29.707616,06014-022-081,Springtree_B,True,False,False,0.73,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.205725831315966,199930.6491837781,204090.6491837781,-56609.35081622191,-17504.350816221908,56609.35081622191,17504.350816221908,0.7828563451621714
32481,0.25,1820,1.0,GAINESVILLE,137600,437,1995,100,3640.0,0.0,0.0,0.0,29,116523.0,0.32370990457517895,-82.365193,29.708387,06014-022-084,Springtree_B,True,False,False,0.71,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.288304054200706,217141.404556146,217578.404556146,79978.40455614601,100618.40455614601,79978.40455614601,100618.40455614601,1.5812384052045494
32489,0.25,1227,1.0,GAINESVILLE,263400,1071,1994,100,1227.0,0.0,0.0,0.0,30,222819.0,0.32370990457517895,-82.365719,29.708645,06014-022-094,Springtree_B,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.027583716962635,167306.66368965196,168377.66368965196,-95022.33631034804,-55512.33631034804,95022.33631034804,55512.33631034804,0.6392470147670918
32491,0.25,1118,1.0,GAINESVILLE,261100,312,2000,100,1118.0,0.0,80.0,240.0,24,221623.0,0.32370990457517895,-82.365719,29.708132,06014-022-096,Springtree_B,True,False,False,0.76,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.215464154859626,201887.14958676617,202199.14958676617,-58900.85041323383,-19735.850413233828,58900.85041323383,19735.850413233828,0.7744126755525322
32495,0.25,1050,1.0,GAINESVILLE,224600,448,2000,100,1050.0,0.0,0.0,300.0,24,190462.0,0.32370990457517895,-82.366082,29.707873,06014-023-000,Springtree_B,True,False,False,0.76,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.140212298831475,187252.32143727865,187700.32143727865,-36899.678562721354,-3209.678562721354,36899.678562721354,3209.678562721354,0.835709356354758
32497,0.25,1387,1.0,GAINESVILLE,253100,4740,2000,100,1387.0,0.0,0.0,0.0,24,210395.0,0.32370990457517895,-82.366081,29.70839,06014-023-002,Springtree_B,True,False,False,0.76,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.197393701538061,198271.72186454586,203011.72186454586,-50088.27813545414,-12123.278135454137,50088.27813545414,12123.278135454137,0.8021008370784112
32508,0.25,1148,1.0,GAINESVILLE,268000,664,2005,100,1148.0,0.0,0.0,0.0,19,227135.99999999997,0.32370990457517895,-82.366607,29.707874,06014-023-015,Springtree_B,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.152751994041887,189615.19235391932,190279.19235391932,-77720.80764608068,-37520.80764608065,77720.80764608068,37520.80764608065,0.7099969863952214
32515,0.25,1603,1.0,GAINESVILLE,325200,3030,2012,100,1267.0,0.0,336.0,483.0,12,273390.0,0.32370990457517895,-82.366965,29.708907,06014-023-022,Springtree_B,True,False,False,0.88,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.633504325819578,306662.88409848395,309692.88409848395,-15507.115901516052,33272.88409848395,15507.115901516052,33272.88409848395,0.9523151417542557
32520,0.24,1176,1.0,GAINESVILLE,240100,440,1999,100,1176.0,0.0,0.0,336.0,25,203645.0,0.3107615083921718,-82.367493,29.709455,06014-023-027,Springtree_B,True,False,False,0.75,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.194567186698148,197712.09516951977,198152.09516951977,-41947.90483048023,-5932.904830480227,41947.90483048023,5932.904830480227,0.8252898590983747
32535,0.26,1155,1.0,GAINESVILLE,223900,2669,2000,100,1155.0,0.0,0.0,0.0,24,187646.0,0.33665830075818615,-82.365107,29.707191,06014-023-042,Springtree_B,True,False,False,0.76,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.086856785217254,177523.2357949557,180192.2357949557,-43707.76420504431,-10122.76420504431,43707.76420504431,10122.76420504431,0.8047889048457154
32549,0.25,1558,1.0,GAINESVILLE,259300,3436,1994,100,1558.0,0.0,0.0,192.0,30,216969.0,0.32370990457517895,-82.360736,29.707794,06014-023-056,Springtree_B,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.282196033425308,215819.1426583895,219255.1426583895,-40044.85734161051,-1149.8573416105064,40044.85734161051,1149.8573416105064,0.8455655328129175
32555,0.25,1241,1.0,GAINESVILLE,217200,3173,1994,100,1241.0,0.0,60.0,0.0,30,181446.99999999997,0.32370990457517895,-82.360716,29.709421,06014-023-062,Springtree_B,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.072814137479476,175047.76131678626,178220.76131678626,-38979.23868321374,-6399.238683213713,38979.23868321374,6399.238683213713,0.8205375751233254
32562,0.29,1078,1.0,GAINESVILLE,232800,7167,2000,100,1078.0,0.0,0.0,0.0,24,190713.0,0.37550348930720756,-82.361584,29.710216,06014-024-008,Springtree_B,True,False,False,0.76,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.052405597234658,171511.49974291338,178678.49974291338,-54121.50025708662,-19201.50025708662,54121.50025708662,19201.50025708662,0.7675193287925832
32570,0.25,1184,1.0,GAINESVILLE,262700,2933,2005,100,1184.0,0.0,12.0,520.0,19,220362.0,0.32370990457517895,-82.362166,29.711527,06014-024-016,Springtree_B,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.322302689935329,224650.8481535283,227583.8481535283,-35116.15184647171,4288.848153528292,35116.15184647171,4288.848153528292,0.8663260302760879
32575,0.25,1075,1.0,GAINESVILLE,264400,4160,2015,100,1075.0,0.0,48.0,299.0,9,220580.0,0.32370990457517895,-82.362528,29.710484,06014-024-021,Springtree_B,True,False,False,0.91,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.396315070773376,241908.5571643452,246068.5571643452,-18331.4428356548,21328.5571643452,18331.4428356548,21328.5571643452,0.9306677653719562
32576,0.25,1247,1.0,GAINESVILLE,236000,1480,1996,100,1247.0,0.0,16.0,380.0,28,199120.0,0.32370990457517895,-82.362528,29.710223,06014-024-022,Springtree_B,True,False,False,0.72,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.216298167502465,202055.59625550997,203535.59625550997,-32464.40374449003,2935.5962555099686,32464.40374449003,2935.5962555099686,0.8624389671843643
32580,0.25,1008,1.0,GAINESVILLE,208100,2452,1995,100,1008.0,0.0,0.0,336.0,29,174433.0,0.32370990457517895,-82.363048,29.709963,06014-024-026,Springtree_B,True,False,False,0.71,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.03956940491581,169324.0146723647,171776.0146723647,-36323.98532763531,-5108.98532763531,36323.98532763531,5108.98532763531,0.8254493737259235
32592,0.25,1630,1.0,GAINESVILLE,304300,13838,2005,100,1630.0,0.0,64.0,0.0,19,244817.0,0.32370990457517895,-82.36341,29.710226,06014-024-038,Springtree_B,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.408971013817101,244989.5936721178,258827.5936721178,-45472.4063278822,172.59367211780045,45472.4063278822,172.59367211780045,0.8505671826227992
32595,0.27,1164,1.0,GAINESVILLE,242600,4436,1994,100,2328.0,0.0,48.0,750.0,30,201773.99999999997,0.3496066969411933,-82.363931,29.709693,06014-024-041,Springtree_B,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.170894183925279,193086.62162818701,197522.62162818701,-45077.378371812985,-8687.378371812956,45077.378371812985,8687.378371812956,0.8141905260848599
32598,0.25,1250,1.0,GAINESVILLE,235800,736,1995,100,1250.0,0.0,117.0,288.0,29,199694.0,0.32370990457517895,-82.36393,29.710489,06014-024-044,Springtree_B,True,False,False,0.71,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.214247619684084,201641.69609947622,202377.69609947622,-33422.30390052378,1947.6960994762194,33422.30390052378,1947.6960994762194,0.8582599495312817
32602,0.25,1442,1.0,GAINESVILLE,276400,3040,2005,100,1202.0,0.0,368.0,0.0,19,231900.0,0.32370990457517895,-82.36393,29.711532,06014-024-048,Springtree_B,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.349092184442679,230750.46890237802,233790.46890237802,-42609.53109762198,-1149.531097621977,42609.53109762198,1149.531097621977,0.8458410597046961
32619,0.25,1370,1.0,GAINESVILLE,292800,808,2005,100,1370.0,0.0,80.0,0.0,19,248072.0,0.32370990457517895,-82.365202,29.711536,06014-024-065,Springtree_B,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.303234455864391,220407.7360883763,221215.7360883763,-71584.26391162371,-27664.26391162371,71584.26391162371,27664.26391162371,0.7555182243455474
32621,0.25,1118,1.0,GAINESVILLE,257600,507,2011,100,1118.0,0.0,76.0,0.0,13,218453.0,0.32370990457517895,-82.365205,29.711015,06014-024-067,Springtree_B,True,False,False,0.87,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.258177501859373,210697.24028360983,211204.24028360983,-46395.75971639017,-7755.759716390166,46395.75971639017,7755.759716390166,0.8198922371258146
32638,0.25,1708,1.0,GAINESVILLE,269000,7996,1994,100,3416.0,0.0,0.0,0.0,30,220654.0,0.32370990457517895,-82.366087,29.710757,06014-024-084,Springtree_B,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.232733356226799,205403.85739691224,213399.85739691224,-55600.14260308776,-15250.142603087763,55600.14260308776,15250.142603087763,0.7933080200628708
32646,0.25,1500,1.0,GAINESVILLE,267100,32313,1995,100,1500.0,0.0,10.0,336.0,29,194722.0,0.32370990457517895,-82.366608,29.710497,06014-024-092,Springtree_B,True,False,False,0.71,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.30839696847854,221548.53596940517,253861.53596940517,-13238.464030594827,26826.535969405173,13238.464030594827,26826.535969405173,0.9504363008963129
32647,0.25,1884,1.0,GAINESVILLE,306900,2119,2003,100,3592.0,0.0,352.0,0.0,21,258745.99999999997,0.32370990457517895,-82.366607,29.710758,06014-024-093,Springtree_B,True,False,False,0.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.486003656323902,264607.7067621084,266726.7067621084,-40173.29323789157,5861.706762108457,40173.29323789157,5861.706762108457,0.8690997287784569
32649,0.25,1641,1.0,GAINESVILLE,258500,5153,1995,100,1181.0,0.0,485.0,0.0,29,214572.0,0.32370990457517895,-82.366607,29.711281,06014-024-095,Springtree_B,True,False,False,0.71,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.281563720084025,215682.72047051237,220835.72047051237,-37664.27952948763,1110.7204705123731,37664.27952948763,1110.7204705123731,0.8542967909884425
32651,0.25,1561,1.0,GAINESVILLE,185300,3134,1994,100,2362.0,0.0,810.0,0.0,30,154371.0,0.32370990457517895,-82.366967,29.711542,06014-024-097,Springtree_B,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.239145144309617,206725.0946220336,209859.0946220336,24559.09462203359,52354.09462203359,24559.09462203359,52354.09462203359,1.1325369380573858
32661,0.25,1403,1.0,GAINESVILLE,191100,3361,1994,100,2806.0,0.0,126.0,0.0,30,159074.0,0.32370990457517895,-82.367489,29.710752,06014-025-007,Springtree_B,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.15572949198233,190180.6125496364,193541.6125496364,2441.6125496363966,31106.612549636397,2441.6125496363966,31106.612549636397,1.012776622447077
32667,0.25,936,1.0,GAINESVILLE,165900,424,1994,100,936.0,0.0,0.0,280.0,30,140591.0,0.32370990457517895,-82.36692,29.711997,06014-025-013,Springtree_B,True,False,True,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.973750595310033,158538.15918988714,158962.15918988714,-6937.840810112859,17947.15918988714,6937.840810112859,17947.15918988714,0.95818058583416
32678,0.25,1366,1.0,GAINESVILLE,256300,3036,2005,100,1366.0,0.0,126.0,0.0,19,214819.0,0.32370990457517895,-82.363376,29.711986,06014-025-024,Springtree_B,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.305599284120426,220929.579322142,223965.579322142,-32334.420677857997,6110.579322142003,32334.420677857997,6110.579322142003,0.8738415112061725
32687,0.28,1008,1.0,GAINESVILLE,241800,1044,2010,100,1008.0,0.0,76.0,288.0,14,204486.0,0.3625550931242005,-82.361579,29.71349,06014-026-005,Springtree_B,True,False,False,0.86,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.304054202466183,220588.48865657323,221632.48865657323,-20167.51134342677,16102.48865657323,20167.51134342677,16102.48865657323,0.9165942458915353
